"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"%"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"10％"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"10点30"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"112"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"1380"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"139"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"14.8"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"1408"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"150多"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"1600万"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"1900"	0	0	2	0.686	0.656	0.658	-0.365	-0.346	0.966	1.677	"3"
"20％"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"2000万"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"203"	0	0	2	0.686	0.656	0.658	-0.365	-0.346	0.966	1.677	"3"
"2200"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"24万"	0	2	0	0.686	0.656	0.658	-0.365	0.968	-0.346	1.679	"2"
"2563"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"263"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"30％"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"31"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"34"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"380"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"395"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"3人"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"414"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"42"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"4200万"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"43"	1	0	2	1.029	0.985	0.987	-0.138	-0.518	0.596	1.252	"3"
"436"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"44"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"48"	0	0	2	0.686	0.656	0.658	-0.365	-0.346	0.966	1.677	"3"
"498"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"5%"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"50分"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"5285"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"5402"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"55"	1	0	1	0.686	0.656	0.658	0.246	-0.346	0.26	0.852	"2"
"57"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"58"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"60"	1	0	1	0.686	0.656	0.658	0.246	-0.346	0.26	0.852	"2"
"60％"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"64万"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"67"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"68"	0	1	1	0.686	0.656	0.658	-0.365	0.261	0.26	0.886	"1"
"70"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"70％"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"7091"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"77"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"772"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"78"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"799"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"8462"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"891209"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"91"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"93"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"ARS"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"B1级"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"BRCA"	0	3	0	1.029	0.985	0.987	-0.547	1.451	-0.52	2.518	"2"
"Dantrolene"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"EstherMok"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"HIV"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"IRESSA"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"PatientDeclaration"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"PSA"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"SARS"	7	0	2	3.086	2.954	2.96	2.007	-1.555	-0.411	3.973	"1"
"一千三百八十六"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"一半"	1	1	1	1.029	0.985	0.987	-0.138	0.157	0.156	0.451	"2"
"一头雾水"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"一旦"	3	2	1	2.057	1.969	1.974	0.47	0.195	-0.444	1.109	"1"
"一百七十"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"一百二十一"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"一百八"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"一般"	0	3	0	1.029	0.985	0.987	-0.547	1.451	-0.52	2.518	"2"
"七十三"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"七十四"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"三分之一"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"三叉"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"三百六十"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"上万"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"下肢"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"不可以"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"不可能"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"不孕"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"不少"	1	0	1	0.686	0.656	0.658	0.246	-0.346	0.26	0.852	"2"
"不幸"	2	0	0	0.686	0.656	0.658	0.93	-0.346	-0.346	1.622	"1"
"不彰"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"不得"	0	0	3	1.029	0.985	0.987	-0.547	-0.518	1.449	2.514	"3"
"不明"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"不治"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"不致"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"不起"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"不辞劳苦"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"不适"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"不需"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"专注"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"专门"	1	0	2	1.029	0.985	0.987	-0.138	-0.518	0.596	1.252	"3"
"东湖"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"东马"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"严"	2	0	0	0.686	0.656	0.658	0.93	-0.346	-0.346	1.622	"1"
"严密"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"严禁"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"严谨"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"严重"	0	0	2	0.686	0.656	0.658	-0.365	-0.346	0.966	1.677	"3"
"个别"	1	0	1	0.686	0.656	0.658	0.246	-0.346	0.26	0.852	"2"
"个性化"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"个案"	3	0	0	1.029	0.985	0.987	1.395	-0.518	-0.52	2.433	"1"
"中医"	1	3	3	2.4	2.298	2.303	-0.609	0.379	0.378	1.366	"1"
"中医师"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"中医院"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"中大"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"中暑"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"中毒"	0	0	2	0.686	0.656	0.658	-0.365	-0.346	0.966	1.677	"3"
"中药"	0	0	1	0.343	0.328	0.329	-0.182	-0.173	0.483	0.838	"3"
"中风"	0	1	1	0.686	0.656	0.658	-0.365	0.261	0.26	0.886	"1"
"临床"	0	4	1	1.714	1.641	1.645	-0.912	1.369	-0.328	2.609	"2"
"九十一万两千八百"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
"乡野"	1	0	0	0.343	0.328	0.329	0.465	-0.173	-0.173	0.811	"1"
"乳房"	0	1	0	0.343	0.328	0.329	-0.182	0.484	-0.173	0.839	"2"
