"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"－－"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"!"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"10亿"	1	0	0	0.364	0.041	0.596	0.439	-0.018	-0.393	0.85	"1"
"117"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"143"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"254"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"270多万"	1	0	0	0.364	0.041	0.596	0.439	-0.018	-0.393	0.85	"1"
"332"	1	0	0	0.364	0.041	0.596	0.439	-0.018	-0.393	0.85	"1"
"36.7％"	1	0	0	0.364	0.041	0.596	0.439	-0.018	-0.393	0.85	"1"
"891122"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"e"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"e-life"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"艾思奇"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"爱"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"爱巢"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"爱情"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"安"	2	0	2	1.455	0.162	2.383	0.336	-0.072	-0.274	0.682	"1"
"安定"	0	0	3	1.091	0.122	1.787	-0.589	-0.054	0.675	1.318	"3"
"安居乐业"	1	0	1	0.727	0.081	1.191	0.225	-0.036	-0.19	0.451	"1"
"安宁"	0	0	1	0.364	0.041	0.596	-0.196	-0.018	0.225	0.439	"3"
"安排"	1	0	1	0.727	0.081	1.191	0.225	-0.036	-0.19	0.451	"1"
"安排好"	1	0	1	0.727	0.081	1.191	0.225	-0.036	-0.19	0.451	"1"
"安全"	13	0	1	5.092	0.568	8.34	4.743	-0.252	-4.172	9.167	"1"
