"cluster"	"sigcol"
"3"	"透过"
"3"	"军方"
"3"	"透过"
"3"	"国会"
"3"	"总司令"
"3"	"康狄亚"
"3"	"军"
"3"	"官校"
"3"	"毕业"
"3"	"大学"
"3"	"陆军"
"3"	"学院"
"3"	"深造"
"3"	"、"
"3"	"国防"
"3"	"实验室"
"3"	"陆海空"
"3"	"承包"
"5"	"︶"
"5"	"、"
"5"	"秘鲁"
"5"	"总统"
"5"	"籐森"
"5"	"撤换"
"5"	"指挥官"
"5"	"利马"
"5"	"法新电"
"3"	"陆"
"3"	"、"
"3"	"海"
"3"	"、"
"3"	"空"
"3"	"总司令"
"3"	"--"
"3"	"由"
"3"	"担任"
"3"	"必要"
"3"	"分配"
"3"	"更加"
"3"	"适当"
"3"	"协助"
"3"	"、"
"3"	"轻重伤"
"3"	"送往"
"3"	"总医院"
"3"	"急救"
"3"	"范某"
"3"	"尚未"
"3"	"伤身"
"3"	"送命"
"3"	"总医院"
"3"	"肾脏"
"3"	"内科"
"3"	"五"
"3"	"部队"
"3"	"官兵"
"3"	"效忠"
"3"	"宪法"
"3"	"马拉坎南宫"
"7"	"警察"
"7"	"现代化"
"7"	"嘉柏皋"
"7"	"马拉坎南宫"
"7"	"召集"
"7"	"警察"
"7"	"首长"
"3"	"海"
"3"	"、"
"3"	"陆"
"3"	"、"
"3"	"空"
"3"	"全力"
"3"	"救援"
"3"	"国军"
"3"	"演习"
"3"	"脚本"
"3"	"毫发"
"3"	"伤"
"3"	"採取"
"3"	"联合"
"3"	"攻击"
"7"	"人民"
"7"	"解放军"
"7"	"陆海空"
"7"	"、"
"7"	"人民"
"7"	"武装"
"7"	"警察"
"7"	"、"
"7"	"民兵"
"7"	"役"
"7"	"部队"
"3"	"18日电"
"3"	"记者"
"3"	"杨"
"3"	"黄毅"
"3"	"记者"
"3"	"四川省"
"3"	"霍尔"
"3"	"木兹"
"3"	"海峡"
"3"	"海陆空"
"3"	"演习"
"3"	"革命"
"3"	"司令"
"3"	"联合"
"3"	"大演兵"
"3"	"由"
"3"	"役"
"3"	"前"
"3"	"总医院"
"3"	"集中"
"3"	"前天"
"3"	"并且"
"3"	"检阅"
"3"	"仪仗队"
"3"	"温家宝"
"3"	"会谈"
"3"	"昨天"
"3"	"解放军"
"3"	"总部"
"3"	"部"
"3"	"强调"
"3"	"解放军"
"3"	"部队"
"3"	"陆军"
"3"	"师"
"3"	"作战"
"3"	"参谋"
"3"	"官杨炜青"
"3"	"中校"
"3"	"武装"
"3"	"部队"
"3"	"作战"
"3"	"司"
"3"	"主任"
"3"	"服务"
"5"	"俄罗斯"
"5"	"扣留"
"5"	"集中营"
"5"	"车臣"
"5"	"平民"
"5"	"人数"
"3"	"军队"
"3"	"﹑"
"3"	"沙漠"
"3"	"率领"
"3"	"八万"
"3"	"轴心国"
"3"	"剷除"
"3"	"古柯"
"3"	"和"
"5"	"阿"
"5"	"象牙海岸"
"5"	"冲"
"5"	"佔领"
"6"	"巴勒斯"
"6"	"坦"
"6"	"示威"
"6"	"以色列"
"6"	"射伤"
"6"	"目击者"
"6"	"巴勒斯坦"
"6"	"警察"
"4"	"冲突"
"4"	"派遣"
"4"	"维"
"4"	"和"
"2"	"时期"
"2"	"建设"
"2"	"始终"
"2"	"防"
"3"	"攻"
"3"	"俄罗"
"3"	"人民"
"3"	"战斗力"
"3"	"俄罗斯"
"3"	"军事"
"3"	"将领"
"3"	"官兵"
"3"	"人民"
"3"	"指挥"
"3"	"正好"
"3"	"伊拉克"
"3"	"对准"
"3"	"指挥"
"3"	"发射"
"3"	"征战"
"3"	"国"
"3"	"传到"
"3"	"军队"
"3"	"佣兵"
"3"	"军费"
"3"	"军事"
"3"	"变革"
"3"	"国"
"3"	"遇到"
"3"	"武器"
"3"	"装备"
"6"	"再次"
"6"	"以色列"
"6"	"撤离"
"6"	"巴"
"6"	"马晓霖"
"6"	"巴勒斯坦"
"6"	"威"
"6"	"同"
"6"	"以色列"
"6"	"之间"
"6"	"流血"
"6"	"冲突"
"6"	"进入"
"6"	"巴方"
"6"	"组成"
"6"	"调查团"
"6"	"以色列"
"6"	"巴勒斯坦人"
"3"	"南斯拉夫"
"3"	"军队"
"3"	"总"
"3"	"参谋长"
"3"	"帕夫科"
"3"	"维奇"
"3"	"南"
"3"	"科什图"
"3"	"尼察"
"3"	"讲话"
"3"	"军队"
"3"	"领导"
"3"	"任务"
"3"	"和"
"3"	"增强"
"3"	"军队"
"3"	"维护"
"3"	"国家"
"3"	"和"
"2"	"打赢"
"2"	"战争"
"2"	"根本"
"2"	"现代化"
"2"	"建设"
"3"	"军事"
"3"	"开展"
"3"	"军事"
"3"	"中国"
"3"	"军事"
"3"	"国家"
"3"	"国"
"3"	"开展"
"3"	"和"
"3"	"高层"
"3"	"互访"
"3"	"和"
"3"	"军事"
"3"	"交往"
"6"	"马晓霖"
"6"	"巴勒斯坦"
"6"	"群众"
"6"	"同"
"6"	"以色列"
"6"	"之间"
"6"	"再次"
"6"	"冲突"
"6"	"巴勒斯坦人"
"6"	"马晓霖"
"6"	"巴勒斯坦人"
"6"	"同"
"6"	"以色列"
"6"	"再次"
"6"	"冲突"
"6"	"150多"
"3"	"国"
"3"	"友谊"
"3"	"加强"
"3"	"两国"
"3"	"人民"
"3"	"和"
"3"	"存在"
"3"	"友好"
"3"	"朝鲜"
"3"	"西班牙"
"3"	"军队"
"3"	"中国"
"3"	"重申"
"3"	"西班牙"
"6"	"巴勒斯坦人"
"6"	"同"
"6"	"以色列"
"6"	"冲突"
"6"	"继续"
"6"	"勒斯坦"
"6"	"示威"
"6"	"和"
"6"	"武装"
"6"	"同"
"6"	"以色列"
"6"	"发生"
"6"	"激烈"
"6"	"冲突"
"6"	"巴勒斯坦人"
"6"	"和"
"4"	"支"
"4"	"国"
"4"	"阿拉伯"
"4"	"维"
"4"	"和"
"4"	"部队"
"3"	"和"
"3"	"形势"
"3"	"各自"
"3"	"国防"
"3"	"建设"
"3"	"以及"
"3"	"和"
"3"	"军队"
"3"	"阿国"
"3"	"和"
"3"	"领导人"
"3"	"树成阴"
"3"	"转业"
"3"	"干部"
"3"	"黄万喜"
"3"	"苦干"
"3"	"黄万喜"
"3"	"国防部长"
"3"	"突"
"3"	"浩田"
"2"	"国家"
"2"	"改革"
"2"	"和"
"2"	"建设"
"3"	"军队"
"3"	"建设"
"3"	"支援"
"3"	"国家"
"3"	"建设"
"3"	"支"
"3"	"迎"
"3"	"朝阳"
"3"	"终结"
"7"	"以及"
"7"	"南斯拉夫"
"7"	"和"
"7"	"警察"
"7"	"部队"
"7"	"和"
"7"	"人民"
"3"	"和"
"3"	"国家"
"3"	"和"
"3"	"享受"
"3"	"和"
"3"	"直属"
"3"	"文艺"
"3"	"和"
"3"	"武警"
"3"	"文艺"
"3"	"沈"
"3"	"年青"
"3"	"济"
"3"	"军队"
"6"	"巴勒斯"
"6"	"坦"
"6"	"以色列"
"6"	"当天"
"6"	"放松"
"3"	"伊拉克"
"3"	"局势"
"3"	"中国"
"3"	"和"
"3"	"建设"
"3"	"古鲁廖夫"
"3"	"白俄罗斯"
"3"	"军队"
"5"	"军"
"5"	"摧毁"
"5"	"巴格达"
"5"	"和"
"5"	"库特"
"5"	"周围"
"5"	"伊拉克"
"5"	"美军"
"5"	"参谋长"
"5"	"军方"
"5"	"声明"
"5"	"伊拉克"
"5"	"拉"
"5"	"击落"
"5"	"联军"
"5"	"冲突"
"5"	"派"
"5"	"武装"
"5"	"组成"
"5"	"国家"
"5"	"齐心"
"5"	"协力"
"5"	"国家"
"5"	"重建"
"5"	"和"
"5"	"消灭"
"5"	"巴格达"
"5"	"伊拉克"
"5"	"士气"
"5"	"高涨"
"5"	"仍然"
"5"	"拉"
"3"	"佩斯"
"3"	"6日"
"3"	"呼吁"
"3"	"伊拉克"
"3"	"高级"
"3"	"将领"
"3"	"投降"
"5"	"瓶装水"
"5"	"美军"
"5"	"控制区"
"5"	"控制区"
"5"	"遭到"
"5"	"伊拉克"
"5"	"轻"
"5"	"和"
"5"	"大炮"
"5"	"美军"
"5"	"交火"
"5"	"伊拉克"
"5"	"轻"
"5"	"和"
"5"	"大炮"
"5"	"美军"
"5"	"巴格达"
"5"	"拉希德"
"5"	"当天"
"5"	"美伊"
"5"	"交火"
"5"	"美国"
"5"	"西北部"
"5"	"进入"
"5"	"巴格达城"
"5"	"占领"
"5"	"萨达姆"
"5"	"伊拉"
"5"	"克"
"5"	"伊拉克"
"5"	"入侵"
"5"	"科威特"
"5"	"同"
"5"	"杀死"
"5"	"美军"
"5"	"二"
"5"	"摩苏尔"
"5"	"伊拉克"
"5"	"撤出"
"5"	"摩苏尔"
"5"	"美英"
"5"	"联军"
"5"	"和"
"5"	"伊军"
"5"	"战斗"
"5"	"武装"
"5"	"美军"
"5"	"停火"
"5"	"伊拉克"
"5"	"和"
"5"	"准"
"5"	"军事"
"5"	"撤离"
"5"	"伊拉克"
"5"	"准将"
"5"	"美军"
"3"	"医院"
"3"	"部门"
"3"	"医院"
"3"	"医院"
"3"	"在内"
"3"	"军队"
"3"	"军官"
"3"	"俄罗斯"
"3"	"什么样"
"3"	"现状"
"3"	"亲王"
"3"	"国防"
"3"	"总监"
"3"	"大臣"
"3"	"和"
"3"	"大臣"
"2"	"切实"
"2"	"改进"
"2"	"现代化"
"2"	"建设"
"2"	"和"
"3"	"海湾"
"3"	"合会"
"3"	"成员国"
"3"	"组成"
"3"	"半岛"
"3"	"部队"
"5"	"那里"
"5"	"拉霍伊"
"5"	"西班牙"
"5"	"英国"
"5"	"负责"
"5"	"伊拉克"
"5"	"南部"
"5"	"组建"
"5"	"阿富汗"
"5"	"美国"
"5"	"确信"
"5"	"阿富汗"
"5"	"和"
"3"	"部"
"3"	"和"
"3"	"武警"
"3"	"组成"
"3"	"统一"
"6"	"以色列"
"6"	"加强"
"6"	"巴"
"6"	"激进"
"6"	"打击"
"5"	"支"
"5"	"控制"
"5"	"强有力"
"5"	"阿富汗"
"5"	"控制"
"6"	"周轶君"
"6"	"以色列"
"6"	"午夜"
"6"	"打死"
"6"	"约旦河"
"6"	"西岸"
"3"	"改革"
"6"	"以色列"
"6"	"再次"
"6"	"威胁"
"6"	"派"
"6"	"进入"
"6"	"约旦河"
"6"	"拉姆安拉"
"5"	"伊拉克"
"5"	"印尼"
"5"	"亚齐"
"5"	"打击"
"3"	"胥金章"
"3"	"唐显斌"
"3"	"中国"
"7"	"和"
"7"	"安置"
"7"	"武装"
"7"	"以及"
"7"	"阿富汗"
"7"	"国家"
"7"	"和"
"7"	"警察"
"7"	"瓦莱罗"
"5"	"伊"
"5"	"外国"
"5"	"撤出"
"5"	"伊拉克"
"5"	"大臣"
"5"	"布雷"
"5"	"解散"
"5"	"伊拉克"
"5"	"和"
"3"	"宪法"
"3"	"名正言顺"
"3"	"拥有"
"3"	"和"
"3"	"自卫权"
"3"	"小汤山"
"3"	"医院"
"3"	"医护"
"3"	"离京"
"3"	"炸药"
"3"	"希腊"
"3"	"拥有"
"3"	"军火量"
"3"	"曹刚川"
"3"	"和"
"3"	"支援"
"3"	"西部大开发"
"3"	"向"
"3"	"使命"
"3"	"克尔加"
"3"	"军人"
"3"	"服役期"
"3"	"改革"
"3"	"美国"
"3"	"美国"
"3"	"迫于"
"5"	"伊拉克"
"5"	"指挥"
"5"	"美国"
"5"	"呼吁"
"5"	"伊拉克"
"5"	"人民"
"5"	"抵抗"
"5"	"美国"
"3"	"二等奖"
"3"	"工程奖"
"3"	"中国"
"3"	"军"
"3"	"两国"
"3"	"打击"
"3"	"有组织犯罪"
"3"	"打击"
"3"	"实用"
"3"	"中国"
"3"	"装甲"
"3"	"侦察"
"3"	"指挥"
"3"	"人才"
"3"	"装甲"
"3"	"侦察"
"3"	"指挥"
"3"	"人才"
"3"	"中国"
"3"	"组建"
"3"	"装甲"
"3"	"侦察"
"3"	"来说"
"3"	"美国"
"5"	"美军"
"5"	"士兵"
"5"	"巴基斯坦"
"5"	"否认"
"5"	"进入"
"5"	"阿富汗"
"5"	"境内"
"5"	"印度"
"5"	"人数"
"2"	"训练"
"2"	"标兵"
"2"	"现代化"
"2"	"建设"
"2"	"广阔"
"2"	"思想"
"2"	"指导"
"2"	"青年"
"2"	"共青团"
"2"	"建设"
"2"	"和"
"2"	"青年"
"3"	"逃税"
"3"	"黑洞"
"3"	"徐才厚"
"3"	"会见"
"3"	"共青团"
"3"	"十五大"
"5"	"当中"
"5"	"波兰"
"5"	"进驻"
"5"	"伊拉克"
"5"	"菲律宾"
"5"	"阿罗约"
"5"	"声明"
"5"	"菲"
"5"	"负责"
"5"	"维克托"
"5"	"准将"
"5"	"当天"
"2"	"学习"
"2"	"贯彻"
"2"	"江泽民国"
"2"	"防"
"2"	"和"
"2"	"建设"
"2"	"思想"
"2"	"军"
"2"	"学习"
"2"	"贯彻"
"2"	"思想"
"2"	"建设"
"2"	"曹刚川"
"2"	"推进"
"5"	"4月"
"5"	"攻占"
"5"	"耶多尔"
"5"	"大肆"
"5"	"驱逐"
"3"	"部队"
"3"	"孟加拉国"
"3"	"刚果"
"3"	"金"
"5"	"考虑"
"5"	"向"
"5"	"伊拉克"
"5"	"派"
"5"	"维和"
"5"	"行动"
"5"	"首都"
"5"	"派"
"5"	"伊拉克"
"5"	"维"
"5"	"和"
"5"	"美军"
"3"	"国"
"3"	"反恐"
"3"	"部队"
"3"	"成员国"
"3"	"指挥"
"3"	"机关"
"3"	"和"
"3"	"部"
"3"	"反恐"
"3"	"作战"
"3"	"王东明秦伟"
"3"	"中国"
"3"	"新型"
"3"	"野外"
"3"	"防护"
"3"	"装备"
"6"	"晚"
"6"	"报复"
"6"	"以色列"
"6"	"出动"
"6"	"武装"
"6"	"直升机"
"6"	"沙城"
"6"	"哈马斯"
"5"	"穆罕默德"
"5"	"集会"
"5"	"美英"
"5"	"4月"
"5"	"占领"
"5"	"伊拉克"
"5"	"反政府武装"
"5"	"领导人"
"5"	"亚齐"
"5"	"反政府武装"
"5"	"发生"
"5"	"枪战"
"3"	"装甲"
"3"	"突击"
"3"	"作战"
"3"	"演习"
"3"	"中国"
"3"	"军"
"3"	"实兵"
"3"	"军事"
