"cluster"	"sigcol"
"2"	"官员"
"2"	"监委"
"2"	"国安局"
"2"	"秘密"
"2"	"经费"
"2"	"得到"
"2"	"美军"
"2"	"接获"
"2"	"恐"
"2"	"怖"
"2"	"发动"
"2"	"攻击"
"2"	"加强"
"2"	"警戒"
"2"	"这些"
"2"	"恐怖"
"2"	"攻"
"2"	"击"
"2"	"威胁"
"2"	"白宫"
"2"	"国家"
"2"	"安全"
"2"	"这些"
"2"	"资料"
"2"	"提供给"
"2"	"评估"
"2"	"参院"
"2"	"委员会"
"2"	"主席"
"2"	"薛尔"
"2"	"比"
"2"	"质疑"
"2"	"薛尔"
"2"	"比"
"2"	"马福"
"2"	"曾"
"2"	"根据"
"2"	"显示"
"2"	"报导"
"2"	"根据"
"2"	"美国"
"2"	"军方"
"2"	"伊拉克"
"2"	"巴格达"
"2"	"雷达"
"2"	"以及"
"2"	"比对"
"2"	"确认"
"2"	"证实"
"2"	"假"
"2"	"萨达姆"
"2"	"人员"
"2"	"渗透"
"2"	"前任"
"2"	"女秘书"
"2"	"卷入"
"2"	"保密"
"2"	"泄露"
"2"	"丑闻"
"2"	"辞去"
"2"	"英"
"2"	"下院"
"2"	"调查"
"2"	"伊"
"2"	"大规模"
"2"	"杀伤性"
"2"	"武器"
"2"	"伦敦"
"2"	"英国"
"2"	"布莱尔"
"2"	"动武"
"2"	"根据"
"2"	"证实"
"2"	"布什"
"2"	"依据"
"2"	"假"
"2"	"最近"
"2"	"披露"
"2"	"中情局"
"2"	"曾"
"2"	"质疑"
"2"	"尼日"
"2"	"尔"
"2"	"铀"
"2"	"情报"
"2"	"美国"
"2"	"布什"
"2"	"伊拉克"
"2"	"发动"
"2"	"证"
"2"	"错误"
"2"	"相关"
"2"	"情报"
"2"	"布莱尔"
"2"	"英国"
"2"	"准确"
"2"	"情报"
"2"	"事"
"2"	"后"
"2"	"这些"
"2"	"证明"
"2"	"错误"
"2"	"美国"
"2"	"在"
"2"	"关塔那摩"
"2"	"海军"
"2"	"基地"
"2"	"从事"
"2"	"高级"
"2"	"人员"
"2"	"筛选"
"2"	"机构"
"2"	"报告"
"2"	"警"
"2"	"美军"
"2"	"敏感"
"2"	"特种"
"2"	"部队"
"2"	"合作"
"2"	"交换"
"2"	"灰狐"
"2"	"支援"
"2"	"部队"
"2"	"部"
"2"	"美"
"2"	"布什"
"2"	"歪曲"
"2"	"伊"
"2"	"核武"
"2"	"路透电"
"2"	"曾"
"2"	"美国"
"2"	"美国"
"2"	"情报"
"2"	"人士"
"2"	"相信"
"2"	"英国"
"2"	"军情"
"2"	"局"
"2"	"来源"
"2"	"情报局"
"2"	"根据"
"2"	"菲律宾"
"2"	"安全"
"2"	"机构"
"2"	"菲律宾"
"2"	"国家"
"2"	"安全"
"2"	"汉巴"
"2"	"策划"
"2"	"攻击"
"2"	"以及"
"2"	"司"
"2"	"透露"
"2"	"组成"
"2"	"调查"
"2"	"哈马斯"
"2"	"见报"
"2"	"照片"
"2"	"死伤"
"2"	"煽"
"2"	"愤怒"
"3"	"舍利子"
"3"	"新华社"
"3"	"今天"
"3"	"位于"
"2"	"据"
"2"	"上海市"
"2"	"工商局"
"2"	"宣称"
"2"	"不实"
