"cluster"	"sigcol"
"2"	"适时"
"2"	"调整"
"2"	"防守"
"2"	"难以"
"2"	"保住"
"2"	"战果"
"3"	"施以"
"3"	"拖延"
"3"	"强大"
"3"	"凭"
"3"	"羽球"
"3"	"女单"
"3"	"技巧"
"3"	"身高"
"3"	"不如"
"4"	"陆军"
"4"	"战区"
"4"	"通信网"
"4"	"轮车"
"4"	"武器"
"3"	"限期"
"3"	"拖延"
"3"	"巨人"
"3"	"教练法"
"3"	"索尔"
"3"	"成功"
"3"	"调兵遣将"
"3"	"取得"
"3"	"训练"
"3"	"不仅"
"3"	"提高"
"3"	"技术"
"3"	"水平"
"3"	"练"
"3"	"思想"
"3"	"练"
"3"	"改变"
"3"	"场"
"3"	"上"
"3"	"队"
"3"	"显示出"
"3"	"配合"
"3"	"技术"
"3"	"优势"
"3"	"装备"
"3"	"战术"
"3"	"技术"
"3"	"演练"
"3"	"加强团"
"3"	"进攻"
"3"	"战斗"
"3"	"实兵"
"3"	"实弹"
"3"	"演习"
"3"	"看望"
"3"	"兵"
"3"	"训练"
"3"	"盘查"
"3"	"清查"
"3"	"搜索"
"3"	"动作"
"3"	"以及"
"3"	"枪战"
"3"	"技术"
"3"	"快速"
"3"	"快速"
"3"	"萨"
"3"	"翁"
"3"	"技"
"3"	"水平"
"3"	"身体"
"2"	"中国女"
"2"	"思路"
"2"	"菜农"
"2"	"林水英"
"3"	"队伍"
"3"	"实力"
"3"	"相当"
"3"	"秋"
"3"	"上半场"
"3"	"防守"
"3"	"以及"
"3"	"变化"
"3"	"换人"
"3"	"需要"
"3"	"比赛"
"3"	"技"
"3"	"水平"
"3"	"提高"
"3"	"进"
"3"	"技"
"3"	"水平"
"3"	"管理"
"3"	"能力"
"3"	"意志"
"3"	"讯息"
"3"	"风格"
"3"	"上来"
"3"	"重视"
"3"	"球队"
"3"	"机种"
"3"	"截击"
"3"	"训练"
"3"	"训练"
"3"	"大幅度"
"3"	"提高"
"3"	"标志"
"3"	"军部队"
"2"	"比赛"
"2"	"心理"
"2"	"状态"
"2"	"调整"
"2"	"安排"
"2"	"方面"
"2"	"年轻"
"3"	"按照"
"3"	"采用"
"3"	"移动"
"3"	"美军"
"3"	"发动"
"3"	"游击战"
"3"	"种"
"3"	"精心"
"3"	"考虑"
"3"	"拖延"
"3"	"不过"
"3"	"加强"
"3"	"比赛"
"3"	"技"
"3"	"软件"
"3"	"设计"
"3"	"能力"
"3"	"比赛"
"3"	"快速"
"3"	"多"
"3"	"变"
"3"	"技"
"3"	"特点"
"3"	"顽强"
"3"	"拚搏"
"2"	"充分"
"2"	"准备"
"2"	"比赛"
"2"	"及时"
"2"	"调整"
"2"	"扭转"
"2"	"不利"
"2"	"局面"
"3"	"同样"
"3"	"逗"
"3"	"玩"
"3"	"姚明"
"3"	"连连"
"3"	"苦笑"
"3"	"姚明"
"3"	"综观"
"3"	"场"
"3"	"比赛"
"3"	"中国队"
"3"	"奏效"
"3"	"利用"
"3"	"简单"
"3"	"路"
"3"	"援助"
"3"	"改变"
"3"	"诉诸"
"3"	"恐吓"
"3"	"口舌"
"3"	"战"
"3"	"就是"
"3"	"勇于"
"3"	"尝试"
"3"	"执教"
"3"	"就是"
"3"	"大球"
"3"	"技"
"3"	"规律"
"3"	"球速"
"3"	"美军"
"3"	"采"
"3"	"爆破"
"3"	"美军"
"3"	"采用"
"3"	"反攻"
"3"	"两翼"
"3"	"吊"
"3"	"传"
"3"	"进攻"
"3"	"速度"
"3"	"技术"
"3"	"成功"
"3"	"战"
"3"	"一点"
"3"	"教练"
"3"	"采"
"3"	"快速"
"3"	"反攻"
"3"	"球队"
"3"	"比赛"
"3"	"拟定"
"3"	"上"
"3"	"调兵遣将"
"3"	"方面"
"3"	"球队"
"2"	"学者"
"2"	"目标"
"2"	"规"
"2"	"划"
"3"	"思考"
"3"	"策应"
"3"	"国际"
"3"	"展望"
"3"	"中国"
"4"	"中共"
"4"	"经济"
"4"	"国防"
"4"	"提出"
"4"	"军事"
"3"	"伺机"
"3"	"方块"
"3"	"全面"
"3"	"买票"
"3"	"继续"
"4"	"潜艇"
"4"	"飞弹"
"4"	"船舰"
"4"	"武器"
"4"	"武器"
"4"	"二十六亿"
"4"	"国际"
"3"	"伦敦"
"3"	"伦敦"
"3"	"国际"
"3"	"研"
"3"	"究"
"1"	"继续"
"1"	"实施"
"1"	"科教兴国"
"1"	"积极"
"1"	"推进"
"1"	"高科技"
"1"	"研究"
"1"	"发"
"1"	"展"
"1"	"新"
"3"	"课题"
"3"	"经济"
"3"	"经济"
"3"	"研究院"
"3"	"研究员"
"3"	"伦敦"
"3"	"国际"
"3"	"研究所"
"3"	"学者"
"3"	"国际"
"5"	"发展"
"5"	"伙伴"
"5"	"关系"
"5"	"朝着"
"5"	"建设性"
"5"	"伙伴"
"5"	"关系"
"5"	"发展"
"5"	"美国"
"2"	"战略"
"2"	"美国"
"2"	"改变"
"2"	"方针"
"2"	"江泽民"
"5"	"打破"
"5"	"美国"
"5"	"独霸"
"5"	"艾尔坦"
"5"	"伙伴"
"5"	"全球化"
"5"	"新"
"3"	"外交"
"3"	"政策"
"3"	"智囊"
"3"	"视"
"3"	"中共"
"3"	"竞争"
"3"	"对手"
"5"	"竞争"
"5"	"战略"
"5"	"伙伴"
"5"	"中共"
"5"	"非"
"5"	"美国"
"5"	"伙伴"
"5"	"这点"
"5"	"中共"
"5"	"战略"
"5"	"竞争"
"5"	"关系"
"5"	"伙伴"
"5"	"关系"
"5"	"基本"
"4"	"削减"
"4"	"第三"
"4"	"阶段"
"4"	"裁减"
"4"	"武器"
"4"	"条约"
"4"	"一千五百"
"4"	"俄罗斯"
"3"	"切磋"
"3"	"一决胜负"
"3"	"游戏"
"3"	"经济"
"3"	"发"
"3"	"展"
"3"	"扩大"
"3"	"全球"
"3"	"思考"
"2"	"建立"
"2"	"国家"
"2"	"石油"
"2"	"储备"
"2"	"储备"
"4"	"俄"
"4"	"裁减"
"4"	"武器"
"4"	"国际"
"4"	"传真社"
"4"	"外交"
"2"	"国家"
"2"	"战略"
"2"	"指导"
"2"	"军事"
"2"	"军事"
"2"	"战略"
"3"	"思考"
"3"	"方向"
"3"	"伍世文"
"3"	"国家"
"3"	"安全"
"3"	"军事"
"3"	"学术"
"3"	"研讨会"
"3"	"二十一世纪"
"3"	"未来"
"3"	"强国"
"3"	"国有"
"3"	"其"
"3"	"指导"
"3"	"强国"
"3"	"其"
"3"	"指导"
"3"	"美国"
"3"	"释出"
"3"	"储油"
"3"	"李察逊"
"5"	"美国"
"5"	"视"
"5"	"中共"
"5"	"伙伴"
"5"	"中共"
"5"	"美国"
"5"	"竞争者"
"5"	"非"
"5"	"伙伴"
"5"	"章启月"
"5"	"发展"
"5"	"中共"
"5"	"关系"
"3"	"国际"
"3"	"孤立"
"3"	"美国"
"3"	"国际"
"3"	"研究"
"3"	"中心"
"3"	"研究员"
"5"	"美国"
"5"	"新"
"5"	"中共"
"5"	"视为"
"5"	"合作"
"5"	"伙伴"
"5"	"关系"
"5"	"美国"
"4"	"防卫"
"4"	"美"
"4"	"军事"
"4"	"美国"
"4"	"中共"
"1"	"展开"
"1"	"西部大开发"
"1"	"实施"
"1"	"合作"
"3"	"作战"
"3"	"核心"
"3"	"兵力"
"3"	"结构"
"3"	"运用"
"3"	"具备"
"3"	"太平洋"
"3"	"广阔"
