"","tokenlabel","cluster"
"疾病/Na/ZBN_CMN_20030407_wpr/56617","疾病/Na/ZBN_CMN_20030407_wpr/56617",1
"疾病/Na/XIN_CMN_20030426_wpr/27025","疾病/Na/XIN_CMN_20030426_wpr/27025",1
"疾病/Na/XIN_CMN_20030410_wpr/70342","疾病/Na/XIN_CMN_20030410_wpr/70342",1
"疾病/Na/XIN_CMN_20030908_wpr/28259","疾病/Na/XIN_CMN_20030908_wpr/28259",1
"疾病/Na/XIN_CMN_20030424_wpr/59861","疾病/Na/XIN_CMN_20030424_wpr/59861",1
"疾病/Na/XIN_CMN_20030609_wpr/42313","疾病/Na/XIN_CMN_20030609_wpr/42313",1
"疾病/Na/ZBN_CMN_20030427_wpr/59239","疾病/Na/ZBN_CMN_20030427_wpr/59239",1
"疾病/Na/CNA_CMN_20001127_wpr/1779","疾病/Na/CNA_CMN_20001127_wpr/1779",1
"疾病/Na/XIN_CMN_20030728_wpr/40469","疾病/Na/XIN_CMN_20030728_wpr/40469",1
"疾病/Na/XIN_CMN_20030422_wpr/16970","疾病/Na/XIN_CMN_20030422_wpr/16970",1
"疾病/Na/XIN_CMN_20030409_wpr/14221","疾病/Na/XIN_CMN_20030409_wpr/14221",1
"疾病/Na/XIN_CMN_20030628_wpr/13913","疾病/Na/XIN_CMN_20030628_wpr/13913",1
"疾病/Na/ZBN_CMN_20030530_wpr/62501","疾病/Na/ZBN_CMN_20030530_wpr/62501",1
"疾病/Na/XIN_CMN_20030406_wpr/25733","疾病/Na/XIN_CMN_20030406_wpr/25733",1
"疾病/Na/XIN_CMN_20030501_wpr/71220","疾病/Na/XIN_CMN_20030501_wpr/71220",1
"疾病/Na/XIN_CMN_20030503_wpr/11534","疾病/Na/XIN_CMN_20030503_wpr/11534",1
"疾病/Na/XIN_CMN_20030430_wpr/28748","疾病/Na/XIN_CMN_20030430_wpr/28748",1
"疾病/Na/XIN_CMN_20030426_wpr/9149","疾病/Na/XIN_CMN_20030426_wpr/9149",1
"疾病/Na/ZBN_CMN_20030406_wpr/99197","疾病/Na/ZBN_CMN_20030406_wpr/99197",1
"疾病/Na/XIN_CMN_20030525_wpr/58340","疾病/Na/XIN_CMN_20030525_wpr/58340",1
"疾病/Na/XIN_CMN_20030628_wpr/13888","疾病/Na/XIN_CMN_20030628_wpr/13888",1
"疾病/Na/XIN_CMN_20030530_wpr/28405","疾病/Na/XIN_CMN_20030530_wpr/28405",1
"疾病/Na/XIN_CMN_20030605_wpr/53852","疾病/Na/XIN_CMN_20030605_wpr/53852",1
"疾病/Na/XIN_CMN_20030915_wpr/10863","疾病/Na/XIN_CMN_20030915_wpr/10863",1
"疾病/Na/XIN_CMN_20030403_wpr/37574","疾病/Na/XIN_CMN_20030403_wpr/37574",1
"疾病/Na/CNA_CMN_20030430_wpr/7910","疾病/Na/CNA_CMN_20030430_wpr/7910",1
"疾病/Na/XIN_CMN_20030423_wpr/48509","疾病/Na/XIN_CMN_20030423_wpr/48509",1
"疾病/Na/CNA_CMN_20030507_wpr/8901","疾病/Na/CNA_CMN_20030507_wpr/8901",1
"疾病/Na/XIN_CMN_20030512_wpr/66073","疾病/Na/XIN_CMN_20030512_wpr/66073",1
"疾病/Na/XIN_CMN_20030807_wpr/67640","疾病/Na/XIN_CMN_20030807_wpr/67640",1
"疾病/Na/CNA_CMN_20030519_wpr/11526","疾病/Na/CNA_CMN_20030519_wpr/11526",1
