"cluster"	"sigcol"
"2"	"他们"
"2"	"南非人"
"2"	"海恩丝"
"4"	"891021"
"4"	"两岸"
"4"	"没有"
"1"	"法治"
"1"	"谘询"
"1"	"能"
"1"	"创造"
"1"	"人人"
"4"	"并"
"4"	"扶轮社"
"2"	"并"
"2"	"带给"
"2"	"政府"
"2"	"祝福"
"2"	"美方"
"4"	"对"
"4"	"澳门"
"4"	"我们"
"4"	"尽"
"4"	"早日"
"4"	"实现"
"4"	"祖国"
"3"	"乒乓球界"
"3"	"柳智惠"
"3"	"退役"
"3"	"成为"
"4"	"重视"
"4"	"价值观"
"4"	"市民"
"4"	"日后"
"4"	"享有"
"4"	"群众"
"4"	"辜负"
"4"	"群众"
"4"	"胡锦涛"
"4"	"主观"
"4"	"那样"
"4"	"架构"
"4"	"笔者"
"4"	"对于"
"4"	"台湾海崃"
"4"	"两岸"
"4"	"关系"
"4"	"变得"
"4"	"不"
"4"	"悲观"
"4"	"业者"
"4"	"对"
"4"	"石化业"
"4"	"经营"
"4"	"不"
"4"	"抱持"
"4"	"乐观"
"4"	"态度"
"4"	"业者"
"4"	"评估"
"4"	"对"
"4"	"两岸"
"4"	"关系"
"4"	"发展"
"4"	"悲观"
"4"	"陈孔立"
"4"	"表示"
"4"	"经济学家"
"4"	"探讨"
"4"	"IT"
"4"	"业"
"4"	"搜狐"
"4"	"表示"
"4"	"互动"
"4"	"获利"
"4"	"个人电脑"
"4"	"产业"
"4"	"令"
"4"	"投资人"
"4"	"感到"
"4"	"不安"
"4"	"信贷"
"4"	"分析师"
"4"	"制造业"
"4"	"良好"
"4"	"对"
"4"	"未来"
"4"	"制造业"
"4"	"仍"
"4"	"看好"
"4"	"DVD"
"4"	"市场"
"4"	"看好"
"4"	"预估"
"4"	"改善"
"4"	"本地"
"4"	"经济"
"4"	"消费"
"4"	"港"
"4"	"经济"
"4"	"合作"
"4"	"经济"
"4"	"台海"
"4"	"两岸"
"4"	"经济"
"4"	"关系"
"4"	"投资人"
"4"	"对"
"4"	"司"
"4"	"感到"
"4"	"忧虑"
"4"	"短期"
"4"	"发展"
"4"	"氢"
"4"	"能源"
"4"	"不错"
"4"	"氢"
"4"	"能源"
"4"	"对"
"4"	"经济"
"4"	"信心"
"4"	"吴显申"
"4"	"经济"
"4"	"成长"
"4"	"迟缓"
"4"	"短期"
"4"	"复甦"
"4"	"不明"
"4"	"市场价"
"4"	"缩水"
"4"	"司"
"4"	"利润"
"4"	"以及"
"4"	"企业"
"4"	"光明"
"4"	"郑宝清"
"4"	"市场"
"4"	"专利"
"4"	"专利"
"4"	"经济"
"4"	"谈到"
"4"	"中非"
"4"	"合作"
"4"	"班亚"
"4"	"全球"
"4"	"经济"
