"cluster"	"sigcol"
"3"	"教授"
"3"	"涉嫌"
"3"	"签发"
"3"	"签名"
"3"	"不符"
"3"	"支票"
"3"	"给"
"3"	"特色"
"3"	"单选"
"3"	"包套"
"3"	"组合"
"3"	"多多"
"3"	"准"
"3"	"新人"
"3"	"正式"
"3"	"公开"
"3"	"新版"
"3"	"护照"
"3"	"及"
"3"	"发行"
"3"	"护照"
"3"	"规格"
"3"	"镜片"
"3"	"等"
"3"	"新兴"
"3"	"展示"
"3"	"规范"
"3"	"和"
"3"	"肯定"
"3"	"尝试"
"3"	"民族"
"3"	"艺术"
"3"	"交响乐"
"3"	"协调"
"3"	"种"
"4"	"各"
"4"	"种"
"4"	"标志"
"4"	"提示"
"4"	"标志"
"4"	"和"
"4"	"张贴"
"4"	"位置"
"4"	"基础"
"3"	"失业"
"3"	"申"
"3"	"领表"
"3"	"由"
"3"	"劳动"
"3"	"和"
"3"	"定"
"3"	"砍"
"3"	"刀"
"3"	"其"
"3"	"港"
"3"	"台"
"3"	"影片"
"3"	"人物"
"3"	"开发出"
"3"	"由"
"3"	"磁带式"
"3"	"标志牌"
"3"	"标志牌"
"3"	"的"
"3"	"质地"
"3"	"和"
"3"	"规格"
"3"	"由"
"3"	"省"
"3"	"作为"
"3"	"种"
"3"	"艺术"
"3"	"应该"
"3"	"与"
"3"	"搞不好"
"3"	"使"
"3"	"建筑群体"
"3"	"趋同"
"3"	"个性"
"3"	"特色"
"3"	"民族"
"3"	"精华"
"3"	"塔"
"3"	"仿"
"3"	"通州燃灯古塔"
"3"	"取"
"3"	"辽代密檐砖塔"
"3"	"建造"
"3"	"塔"
"3"	"描写"
"3"	"美文"
"3"	"作文"
"5"	"种"
"5"	"公办"
"5"	"建立"
"5"	"港口"
"5"	"管理"
"5"	"新"
"5"	"典范"
"5"	"港务"
"5"	"作业"
"4"	"採行"
"4"	"种"
"4"	"兼任"
"4"	"加工"
"3"	"做错"
"3"	"改变"
"3"	"行车"
"3"	"班距"
"3"	"稍微"
"7"	"结合"
"7"	"特色"
"7"	"形成"
"7"	"下去"
"7"	"结合"
"2"	"检视"
