"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"!"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"?"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"……"	0	0	3	2.07	0.093	0.836	-1.526	-0.041	1.664	3.231	"3"
"《"	0	2	2	2.76	0.125	1.115	-2.035	2.253	0.507	4.795	"2"
"》"	0	1	2	2.07	0.093	0.836	-1.526	1.043	0.722	3.291	"1"
"─"	0	0	2	1.38	0.062	0.558	-1.018	-0.027	1.11	2.155	"3"
"■"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"1"	8	0	0	5.521	0.249	2.23	1.289	-0.11	-1.135	2.534	"1"
"1.7"	1	0	1	1.38	0.062	0.558	-0.281	-0.027	0.319	0.627	"3"
"100"	3	0	0	2.07	0.093	0.836	0.483	-0.041	-0.426	0.95	"1"
"1000"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"100多"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"1190"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"1200"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"12万"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"13万多"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"13日"	3	0	0	2.07	0.093	0.836	0.483	-0.041	-0.426	0.95	"1"
"14.5"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"1400"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"150"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"15万"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"16日"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"1900"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"1976年"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"1983年"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"1992年"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"1994年"	1	0	2	2.07	0.093	0.836	-0.641	-0.041	0.722	1.404	"3"
"1人"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"2"	4	0	0	2.76	0.125	1.115	0.644	-0.055	-0.568	1.267	"1"
"20％"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"200"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"2000"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"2000多"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"21日"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"2300"	2	0	0	1.38	0.062	0.558	0.322	-0.027	-0.284	0.633	"1"
"27日"	2	0	0	1.38	0.062	0.558	0.322	-0.027	-0.284	0.633	"1"
"3"	8	0	2	6.901	0.312	2.788	0.448	-0.137	-0.355	0.94	"1"
"3000"	4	0	0	2.76	0.125	1.115	0.644	-0.055	-0.568	1.267	"1"
"30万"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"30多"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"3700"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"38"	2	0	0	1.38	0.062	0.558	0.322	-0.027	-0.284	0.633	"1"
"380"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"3万7000"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"3日晚"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"4"	7	0	0	4.831	0.218	1.951	1.128	-0.096	-0.993	2.217	"1"
"400"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"4000多"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"43"	1	0	1	1.38	0.062	0.558	-0.281	-0.027	0.319	0.627	"3"
"450"	2	0	0	1.38	0.062	0.558	0.322	-0.027	-0.284	0.633	"1"
"4600"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"4日"	2	0	0	1.38	0.062	0.558	0.322	-0.027	-0.284	0.633	"1"
"5"	5	0	0	3.45	0.156	1.394	0.805	-0.069	-0.71	1.584	"1"
"50"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"500"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"5000"	3	0	0	2.07	0.093	0.836	0.483	-0.041	-0.426	0.95	"1"
"50多"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"53"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"55"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"56"	2	0	0	1.38	0.062	0.558	0.322	-0.027	-0.284	0.633	"1"
"5万"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"6"	7	0	0	4.831	0.218	1.951	1.128	-0.096	-0.993	2.217	"1"
"600万"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"62"	2	0	0	1.38	0.062	0.558	0.322	-0.027	-0.284	0.633	"1"
"670"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"6日"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"7"	2	0	0	1.38	0.062	0.558	0.322	-0.027	-0.284	0.633	"1"
"700"	2	0	0	1.38	0.062	0.558	0.322	-0.027	-0.284	0.633	"1"
"781"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"7日"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"8"	3	0	0	2.07	0.093	0.836	0.483	-0.041	-0.426	0.95	"1"
"82"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"891012"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"8日"	0	0	2	1.38	0.062	0.558	-1.018	-0.027	1.11	2.155	"3"
"900118"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"900119"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"J"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"NTV"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"Terminator"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"一两百"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"一九八九年"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"一些"	2	0	2	2.76	0.125	1.115	-0.437	-0.055	0.507	0.999	"3"
"一刻"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"一千五百"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"一同"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"一百多万"	1	0	0	0.69	0.031	0.279	0.161	-0.014	-0.142	0.317	"1"
"一般"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
"一起"	0	0	1	0.69	0.031	0.279	-0.509	-0.014	0.555	1.078	"3"
