"cluster"	"sigcol"
"5"	"节目"
"5"	"可以"
"5"	"电台"
"6"	"日文"
"6"	"日文"
"6"	"国语"
"6"	"让"
"6"	"几乎"
"6"	"听"
"6"	"出"
"6"	"位"
"6"	"劳工局"
"2"	"节"
"2"	"目"
"2"	"唿吁"
"2"	"投递"
"2"	"礼物"
"2"	"DJ"
"6"	"百来"
"6"	"位"
"6"	"座谈会"
"6"	"让"
"5"	"精辟"
"5"	"入微"
"5"	"印"
"5"	"象"
"5"	"深刻"
"2"	"发表"
"2"	"演说"
"2"	"随即"
"2"	"台"
"2"	"下"
"2"	"提问"
"2"	"回答"
"2"	"本"
"2"	"书"
"2"	"让"
"2"	"能"
"2"	"本"
"2"	"一般"
"2"	"语言"
"2"	"向"
"2"	"介绍"
"2"	"建城"
"2"	"3000多"
"6"	"面对"
"6"	"几百"
"6"	"名"
"6"	"听众"
"6"	"她"
"6"	"不断"
"6"	"哽咽"
"6"	"席上"
"6"	"寂静"
"5"	"广播"
"5"	"电台"
"5"	"知识"
"5"	"竞赛"
"5"	"颁奖"
"5"	"仪式"
"6"	"歌曲"
"6"	"吸引"
"6"	"年轻"
"6"	"进而"
"6"	"引"
"6"	"导"
"6"	"走进"
"6"	"接触"
"6"	"层面"
"6"	"和"
"6"	"不一样"
"6"	"给"
"5"	"广播"
"5"	"eYada"
"5"	"裁员"
"5"	"能"
"5"	"吸引到"
"5"	"许多"
"5"	"网络"
"5"	"广播"
"3"	"："
"3"	"拍卖品"
"3"	"设有"
"3"	"底价"
"3"	"拍卖品"
"3"	"定价"
"6"	"歌"
"6"	"劲"
"6"	"一般"
"6"	"比较"
"6"	"被动"
"6"	"听"
"5"	"思"
"5"	"成熟"
"5"	"大大方方"
"5"	"收听"
"6"	"分析"
"6"	"分析"
"6"	"大多"
"6"	"笑"
"6"	"听"
"6"	"你"
"6"	"怎么"
"6"	"？"
"6"	"让"
"6"	"拨电"
"6"	"送出"
"5"	"音乐"
"5"	"融入"
"5"	"电台"
"5"	"突兀"
"5"	"因为"
"5"	"播放"
"3"	"晚会"
"3"	"场数"
"3"	"万"
"3"	"名"
"3"	"倒数声"
"3"	"刻"
"3"	"缘"
"3"	"廖筱君"
"3"	"新闻台"
"4"	"现场"
"4"	"节目"
"4"	"让"
"4"	"容易"
"4"	"融入"
"4"	"演出"
"4"	"演出"
"4"	"节目"
"5"	"许多"
"5"	"元素"
"5"	"电影院"
"5"	"欣赏"
"5"	"期待"
"5"	"票房"
"5"	"能"
"5"	"舞台剧"
"5"	"裸戏"
"5"	"美腿"
"5"	"失望"
"5"	"颜伶"
"5"	"阿诺"
"5"	"影片"
"4"	"场"
"4"	"可以"
"4"	"演出"
"4"	"891012"
"6"	"电视"
"6"	"五花八门"
"6"	"务使"
"6"	"吸引"
"6"	"注意"
"5"	"展现"
"5"	"争锋"
"5"	"较劲"
"5"	"带领"
"5"	"海阔天空"
"5"	"电视"
"3"	"体育场"
"3"	"万"
"3"	"名"
"3"	"大约"
"3"	"四千"
"3"	"名"
"3"	"涌入"
"3"	"批"
"3"	"参观"
"5"	"华语"
"5"	"电视台"
"5"	"遍佈"
"5"	"中视"
"5"	"沟通"
"5"	"更动"
"5"	"片头"
"5"	"片尾"
"5"	"主题曲"
"4"	"合唱"
"4"	"首"
"4"	"歌"
"4"	"赢得"
"4"	"热烈"
"4"	"掌声"
"5"	"电影"
"5"	"好看"
"5"	"能"
"5"	"走进"
"5"	"戏院"
"5"	"好好"
"5"	"观赏"
"4"	"首"
"4"	"歌"
"4"	"立刻"
"4"	"带动"
"4"	"现场"
"4"	"小柳"
"5"	"全新"
"5"	"面貌"
"5"	"面前"
"3"	"票房"
"3"	"敬请"
"3"	"拭目以待"
"3"	"891105"
"3"	"妇人"
"4"	"让"
"4"	"霹雳"
"4"	"不但"
"4"	"受到"
"4"	"老少"
"4"	"欢迎"
"4"	"舞台"
"5"	"独特"
"5"	"魔幻"
"5"	"艺术"
"5"	"气息"
"5"	"介绍给"
"5"	"优士"
"5"	"电影"
"5"	"CNN"
"5"	"见面"
"5"	"CNN"
"5"	"伯纳萧"
"2"	"影视"
"2"	"固定"
"2"	"参观"
"2"	"群"
"2"	"能"
"2"	"更多"
"4"	"热烈"
"4"	"五千"
"4"	"门票"
"4"	"演出"
"4"	"吸引"
"4"	"近"
"4"	"两千"
"4"	"中外"
"4"	"深获"
"4"	"评"
"4"	"剧团"
"5"	"可"
"5"	"欣赏"
"5"	"运动员"
"6"	"演唱会"
"6"	"制作"
"6"	"可"
"6"	"容纳"
"6"	"三万"
"6"	"名"
"6"	"歌迷"
"3"	"菁英赛"
"3"	"近"
"3"	"万"
"6"	"主播"
"6"	"贵玉"
"6"	"很多"
"6"	"听"
"6"	"细腻"
"6"	"歌唱"
"6"	"技巧"
"6"	"所有"
"6"	"心"
"6"	"小美"
"6"	"为了"
"6"	"歌迷"
"5"	"嘉宾"
"5"	"卫视"
"5"	"可"
"5"	"卫视"
"5"	"欣赏到"
"5"	"刘德华"
"5"	"电影"
"4"	"满"
"4"	"场"
"4"	"爆满"
"4"	"加油声"
"4"	"令"
"6"	"许多"
"6"	"情不自禁"
"6"	"叫"
"6"	"期盼"
"6"	"能"
"6"	"够"
"2"	"贵宾"
"2"	"陶子"
"5"	"导向"
"5"	"电影"
"5"	"好看"
"5"	"值回票价"
"5"	"叫好"
"4"	"全"
"4"	"场"
"4"	"爆满"
"4"	"表演"
"4"	"觉得"
"6"	"吸引"
"6"	"你们"
"6"	"球场"
"6"	"得"
"6"	"般"
"6"	"让"
"6"	"大唿"
"6"	"不虚此行"
"6"	"看"
"6"	"欢迎"
"6"	"电视"
"4"	"听觉"
"4"	"元素"
"4"	"舞台"
"4"	"让"
"4"	"体验"
"4"	"演出"
"5"	"得到"
"5"	"电视机"
"5"	"青睐"
"4"	"睽违"
"4"	"费翔"
"4"	"回来"
"4"	"掌声"
"4"	"热情"
"4"	"拥抱"
"4"	"惯有"
"4"	"晚会"
"4"	"现场"
"4"	"两三百"
"4"	"名"
"4"	"一起"
"4"	"舞台"
"4"	"如同"
"4"	"表演"
"4"	"能否"
"4"	"上空"
"4"	"烟花"
"4"	"全"
"4"	"场"
"4"	"欢声雷动"
"4"	"拥抱"
"4"	"情绪"
"4"	"High"
"5"	"电视机"
"5"	"四亿"
"5"	"收看"
"6"	"缘"
"6"	"陈美凤"
"6"	"厨艺"
"6"	"得"
"5"	"电影院"
"5"	"忠实"
"5"	"一般"
"5"	"电影"
"5"	"多半"
"5"	"字幕"
"5"	"影片"
"6"	"故事"
"6"	"吸引"
"6"	"许多"
"6"	"女性"
"6"	"年轻"
"6"	"女性"
"6"	"看"
"5"	"感觉"
"5"	"电影"
"5"	"融入"
"5"	"河村"
"5"	"音乐"
"2"	"阿贵"
"2"	"天天"
"2"	"卫视"
"2"	"中文台"
"2"	"向"
"2"	"拜年"
"2"	"贺年"
"3"	"阶层"
"3"	"年龄"
"3"	"票房"
"4"	"舞台"
"4"	"入场"
"2"	"亲切"
"2"	"接待"
"2"	"受到"
"2"	"好评"
"5"	"兴趣"
"5"	"征文"
"5"	"比赛"
"5"	"可"
"6"	"逗"
"6"	"们"
"6"	"看戏"
"6"	"逗"
"6"	"得"
"6"	"大笑"
"4"	"大幕"
"4"	"徐徐"
"4"	"落下"
"4"	"全"
"4"	"场"
"4"	"片"
"4"	"寂静"
"4"	"爆发出"
"4"	"雷鸣"
"4"	"般"
"4"	"掌声"
"3"	"中山"
"3"	"3000多"
"3"	"票"
"4"	"面向"
"4"	"普通"
"4"	"演出"
"4"	"音乐厅"
"4"	"幽默"
"4"	"喜剧"
"4"	"小品"
"4"	"欢声"
"4"	"笑语"
"4"	"热烈"
"4"	"掌声"
"5"	"缤纷"
"5"	"阿炳"
"5"	"沉浸"
"5"	"阿炳"
"5"	"久久"
"5"	"忘"
"5"	"艺术"
"5"	"让"
"5"	"备感"
"5"	"亲切"
"5"	"戏院"
"5"	"爆发出"
"5"	"一阵阵"
"6"	"歌"
"4"	"现场"
"6"	"体育馆"
"6"	"数千"
"6"	"鼓掌"
"6"	"加油"
"3"	"交互式"
"6"	"吸引"
"6"	"10万"
"6"	"同样"
"4"	"起来"
"4"	"手持"
"4"	"麦克风"
"4"	"带领"
"4"	"现场"
"4"	"澳大利亚"
"4"	"柔"
"4"	"加油"
"4"	"比赛"
"4"	"间隙"
"4"	"舞台"
"4"	"布景"
"4"	"独特"
"4"	"给"
"4"	"留下"
"4"	"深刻"
"4"	"印象"
"4"	"全新"
"4"	"演出"
"2"	"回答"
"2"	"提问"
"2"	"蔡振华"
"2"	"挑选"
"6"	"场"
"6"	"演出"
"6"	"受到"
"6"	"热烈"
"6"	"欢迎"
"6"	"可以"
"6"	"容纳"
"3"	"50多万"
"3"	"人次"
"4"	"剧院"
"4"	"座无虚席"
"4"	"过道"
"4"	"不少"
"4"	"演出"
"4"	"倾倒"
"4"	"全"
"4"	"场"
"4"	"观众"
"4"	"裁判"
"4"	"掌声"
"4"	"封波"
"2"	"国内外"
"2"	"客商"
"2"	"专"
"6"	"给"
"6"	"留下"
"6"	"无比"
"6"	"强烈"
"6"	"印象"
"6"	"年轻"
"6"	"俗"
"6"	"受到"
"6"	"在场"
"6"	"5000"
"6"	"名"
"6"	"鼓掌"
"6"	"场"
"6"	"比赛"
"6"	"场"
"6"	"情绪"
"6"	"阿森纳"
"6"	"攻势"
"6"	"高涨"
"4"	"令"
"4"	"叫"
"4"	"绝"
"4"	"博得"
"4"	"全"
"4"	"场"
"4"	"热烈"
"4"	"掌"
"4"	"声"
"4"	"精彩"
"4"	"演出"
"4"	"话剧"
"4"	"父女"
"4"	"惊魂"
"4"	"报以"
"4"	"热烈"
"4"	"掌声"
"4"	"给"
"6"	"兴趣"
"6"	"今晚"
"6"	"到场"
"6"	"少"
"6"	"得"
"6"	"可怜"
"6"	"8万"
"6"	"大都"
"6"	"散尽"
"6"	"热"
"5"	"限度"
"5"	"广大"
"5"	"电影院"
"5"	"电影"
"4"	"观看"
"4"	"演出"
"4"	"近"
"4"	"2000"
"4"	"名"
"4"	"京剧"
"4"	"演员"
"4"	"精彩"
"4"	"表演"
"4"	"鼓掌"
"4"	"赢得"
"4"	"现场"
"4"	"阵阵"
"4"	"喝彩"
"6"	"动作"
"6"	"迁就"
"6"	"普通"
"6"	"观众"
"6"	"看"
"6"	"懂"
"3"	"往往"
"3"	"满"
"3"	"比赛"
"4"	"运动员"
"4"	"们"
"4"	"悬帆劈浪"
"4"	"引来"
"4"	"阵阵"
"4"	"由衷"
"4"	"欢呼"
"4"	"深受"
"3"	"比赛"
"3"	"人数"
"3"	"人数"
"5"	"限度"
"5"	"广大"
"5"	"电影院"
"3"	"观赏性"
"4"	"全"
"4"	"场"
"4"	"数千"
"4"	"名"
"4"	"加油声"
"4"	"看"
"4"	"幽默"
"4"	"滑稽"
"4"	"节目"
"4"	"引得"
"4"	"不时"
"4"	"阵阵"
"4"	"欢"
"4"	"笑"
"6"	"最多"
"6"	"们"
"6"	"球迷"
"3"	"组委会"
