"","tokenlabel","cluster"
"药物/Na/CNA_CMN_20001114_wpr/26423","药物/Na/CNA_CMN_20001114_wpr/26423",1
"药物/Na/ZBN_CMN_20030615_wpr/66917","药物/Na/ZBN_CMN_20030615_wpr/66917",1
"药物/Na/CNA_CMN_20010102_wpr/61779","药物/Na/CNA_CMN_20010102_wpr/61779",1
"药物/Na/ZBN_CMN_20030624_wpr/65259","药物/Na/ZBN_CMN_20030624_wpr/65259",1
"药物/Na/ZBN_CMN_20030723_wpr/45613","药物/Na/ZBN_CMN_20030723_wpr/45613",1
"药物/Na/CNA_CMN_20001123_wpr/17439","药物/Na/CNA_CMN_20001123_wpr/17439",1
"药物/Na/ZBN_CMN_20030420_wpr/15186","药物/Na/ZBN_CMN_20030420_wpr/15186",1
"药物/Na/ZBN_CMN_20030919_wpr/46899","药物/Na/ZBN_CMN_20030919_wpr/46899",1
"药物/Na/CNA_CMN_20001202_wpr/85608","药物/Na/CNA_CMN_20001202_wpr/85608",1
"药物/Na/ZBN_CMN_20030922_wpr/73680","药物/Na/ZBN_CMN_20030922_wpr/73680",1
"药物/Na/XIN_CMN_20030720_wpr/5196","药物/Na/XIN_CMN_20030720_wpr/5196",1
"药物/Na/ZBN_CMN_20030930_wpr/18104","药物/Na/ZBN_CMN_20030930_wpr/18104",1
"药物/Na/XIN_CMN_20030830_wpr/25094","药物/Na/XIN_CMN_20030830_wpr/25094",1
"药物/Na/XIN_CMN_20030402_wpr/45571","药物/Na/XIN_CMN_20030402_wpr/45571",1
"药物/Na/XIN_CMN_20001026_wpr/86005","药物/Na/XIN_CMN_20001026_wpr/86005",1
"药物/Na/XIN_CMN_20030416_wpr/2718","药物/Na/XIN_CMN_20030416_wpr/2718",1
"药物/Na/XIN_CMN_20030719_wpr/6150","药物/Na/XIN_CMN_20030719_wpr/6150",1
"药物/Na/XIN_CMN_20030422_wpr/80969","药物/Na/XIN_CMN_20030422_wpr/80969",1
"药物/Na/XIN_CMN_20030508_wpr/13193","药物/Na/XIN_CMN_20030508_wpr/13193",1
"药物/Na/XIN_CMN_20030604_wpr/19666","药物/Na/XIN_CMN_20030604_wpr/19666",1
