"","tokenlabel","cluster"
"年龄/Na/ZBN_CMN_20030905_wpr/25781","年龄/Na/ZBN_CMN_20030905_wpr/25781",1
"年龄/Na/ZBN_CMN_20010110_wpr/13064","年龄/Na/ZBN_CMN_20010110_wpr/13064",1
"年龄/Na/ZBN_CMN_20030511_wpr/24706","年龄/Na/ZBN_CMN_20030511_wpr/24706",1
"年龄/Na/ZBN_CMN_20030618_wpr/17518","年龄/Na/ZBN_CMN_20030618_wpr/17518",1
"年龄/Na/ZBN_CMN_20030729_wpr/26303","年龄/Na/ZBN_CMN_20030729_wpr/26303",1
"年龄/Na/ZBN_CMN_20030613_wpr/26739","年龄/Na/ZBN_CMN_20030613_wpr/26739",1
"年龄/Na/ZBN_CMN_20030909_wpr/7452","年龄/Na/ZBN_CMN_20030909_wpr/7452",1
"年龄/Na/ZBN_CMN_20030826_wpr/5797","年龄/Na/ZBN_CMN_20030826_wpr/5797",1
"年龄/Na/ZBN_CMN_20001105_wpr/22197","年龄/Na/ZBN_CMN_20001105_wpr/22197",1
"年龄/Na/ZBN_CMN_20030726_wpr/45522","年龄/Na/ZBN_CMN_20030726_wpr/45522",1
"年龄/Na/ZBN_CMN_20030814_wpr/16200","年龄/Na/ZBN_CMN_20030814_wpr/16200",1
"年龄/Na/ZBN_CMN_20030805_wpr/8703","年龄/Na/ZBN_CMN_20030805_wpr/8703",1
"年龄/Na/ZBN_CMN_20030910_wpr/26547","年龄/Na/ZBN_CMN_20030910_wpr/26547",1
"年龄/Na/ZBN_CMN_20030929_wpr/83902","年龄/Na/ZBN_CMN_20030929_wpr/83902",1
"年龄/Na/ZBN_CMN_20030923_wpr/67480","年龄/Na/ZBN_CMN_20030923_wpr/67480",1
"年龄/Na/ZBN_CMN_20010116_wpr/12024","年龄/Na/ZBN_CMN_20010116_wpr/12024",1
"年龄/Na/ZBN_CMN_20030701_wpr/75806","年龄/Na/ZBN_CMN_20030701_wpr/75806",1
"年龄/Na/ZBN_CMN_20001015_wpr/36163","年龄/Na/ZBN_CMN_20001015_wpr/36163",1
"年龄/Na/ZBN_CMN_20001204_wpr/20292","年龄/Na/ZBN_CMN_20001204_wpr/20292",1
"年龄/Na/ZBN_CMN_20030919_wpr/66263","年龄/Na/ZBN_CMN_20030919_wpr/66263",1
"年龄/Na/ZBN_CMN_20030628_wpr/20923","年龄/Na/ZBN_CMN_20030628_wpr/20923",1
"年龄/Na/ZBN_CMN_20001208_wpr/19530","年龄/Na/ZBN_CMN_20001208_wpr/19530",1
"年纪/Na/ZBN_CMN_20030502_wpr/73431","年纪/Na/ZBN_CMN_20030502_wpr/73431",1
"年纪/Na/CNA_CMN_20030403_wpr/7114","年纪/Na/CNA_CMN_20030403_wpr/7114",1
"年纪/Na/ZBN_CMN_20030823_wpr/57418","年纪/Na/ZBN_CMN_20030823_wpr/57418",1
"年龄/Na/ZBN_CMN_20030522_wpr/41247","年龄/Na/ZBN_CMN_20030522_wpr/41247",1
"年龄/Na/ZBN_CMN_20030522_wpr/41258","年龄/Na/ZBN_CMN_20030522_wpr/41258",1
"年龄/Na/ZBN_CMN_20010107_wpr/8723","年龄/Na/ZBN_CMN_20010107_wpr/8723",1
"年龄/Na/XIN_CMN_20030509_wpr/18585","年龄/Na/XIN_CMN_20030509_wpr/18585",1
"年龄/Na/XIN_CMN_20030720_wpr/33702","年龄/Na/XIN_CMN_20030720_wpr/33702",1
"年龄/Na/XIN_CMN_20001024_wpr/77439","年龄/Na/XIN_CMN_20001024_wpr/77439",1
