"cluster"	"sigcol"
"3"	"根深蒂固"
"3"	"宇津"
"2"	"你"
"2"	"有"
"2"	"何"
"2"	"?"
"2"	"答"
"2"	"台湾人"
"4"	"对"
"4"	"唐飞"
"4"	"请辞"
"4"	"马英九"
"2"	"他"
"2"	"表示"
"2"	"总统"
"2"	"对"
"2"	"指出"
"2"	"有"
"2"	"认为"
"2"	"提"
"2"	"建议"
"2"	"各界"
"2"	"有"
"2"	"见仁见智"
"2"	"不过"
"2"	"核四案"
"2"	"受访者"
"2"	"对"
"2"	"人士"
"2"	"持"
"2"	"负面"
"2"	"六成八"
"2"	"受访者"
"2"	"认为"
"4"	"对于"
"4"	"唐飞"
"4"	"政经"
"4"	"局势"
"4"	"民调"
"4"	"发表会"
"4"	"台大"
"2"	"个人"
"2"	"?"
"2"	"曾志朗"
"2"	"对"
"2"	"自己"
"2"	"?"
"2"	"会不会"
"2"	"?"
"4"	"党团"
"4"	"书记长"
"4"	"何智辉"
"4"	"询问"
"4"	"他"
"4"	"进步党"
"4"	"国民党"
"4"	"立场"
"4"	"如何"
"4"	"?"
"4"	"颜庆章"
"4"	"询问"
"4"	"张俊雄"
"4"	"对"
"4"	"张俊雄"
"4"	"表示"
"4"	"核电厂"
"4"	"事"
"4"	"相互"
"4"	"达成"
"4"	"一致"
"4"	"稍后"
"6"	"美方"
"6"	"两岸"
"6"	"关系"
"6"	"问"
"6"	"题"
"6"	"发表"
"6"	"与会"
"6"	"学者"
"6"	"指出"
"2"	"他"
"2"	"身为"
"2"	"表示"
"2"	"杨秋兴"
"2"	"问"
"2"	"这样"
"2"	"如何"
"2"	"他"
"5"	"谢长廷"
"5"	"总统"
"5"	"表达"
"5"	"不同"
"4"	"国民党"
"4"	"分歧"
"4"	"莫衷一是"
"4"	"亲民党"
"2"	"引述"
"2"	"人士"
"2"	"指出"
"2"	"对"
"5"	"学者"
"5"	"对"
"5"	"表达"
"5"	"经济系"
"5"	"表示"
"1"	"总预算"
"1"	"朝野"
"1"	"对于"
"1"	"总预算"
"1"	"审查"
"1"	"不同"
"1"	"对于"
"1"	"核四"
"1"	"有"
"1"	"不同"
"1"	"见解"
"2"	"学者"
"2"	"参与"
"2"	"提出"
"2"	"对"
"2"	"三通"
"2"	"他"
"4"	"听取"
"4"	"对"
"4"	"政局"
"4"	"党务"
"4"	"与会"
"4"	"痛批"
"5"	"他"
"5"	"对"
"5"	"在野党"
"5"	"事"
"5"	"表达"
"5"	"认为"
"5"	"事"
"5"	"国民党"
"5"	"亲民党"
"4"	"空难"
"4"	"对"
"4"	"表示"
"4"	"国民党"
"4"	"党团"
"4"	"书记长"
"4"	"何智辉"
"4"	"表示"
"2"	"对"
"2"	"前途"
"2"	"中通社"
"2"	"引述"
"2"	"人士"
"2"	"对"
"2"	"问题"
"2"	"一般"
"2"	"错误"
"2"	"指出"
"4"	"指出"
"4"	"可以"
"4"	"共同"
"4"	"未来"
"4"	"阁揆"
"4"	"大法官"
"4"	"自有"
"4"	"王金平"
"4"	"总统"
"4"	"有"
"4"	"表示"
"4"	"提出"
"4"	"共同"
"4"	"罢免"
"4"	"议题"
"4"	"三党"
"4"	"幕僚"
"1"	"议题"
"1"	"对于"
"1"	"NMD"
"1"	"问题"
"1"	"有"
"1"	"不同"
"1"	"他"
"1"	"认为"
"1"	"相当"
"4"	"一致"
"4"	"幕僚"
"4"	"表示"
"4"	"政局"
"4"	"观察"
"4"	"在野党"
"4"	"相同"
"4"	"外界"
"4"	"关切"
"4"	"党主席"
"4"	"说明"
"4"	"民进党"
"4"	"民进党"
"4"	"党团"
"1"	"有"
"1"	"不同"
"1"	"熊俊平"
"1"	"他"
"2"	"中国人"
"2"	"提出"
"4"	"事"
"4"	"总统府"
"4"	"总统"
"4"	"认为"
"4"	"绝不"
"4"	"执政党"
"4"	"对"
"4"	"岸"
"4"	"关系"
"4"	"总统府"
"4"	"跨党派小组"
"4"	"李远哲"
"4"	"民主进步党"
"1"	"叶耀鹏"
"1"	"指出"
"1"	"学者"
"1"	"不同"
"1"	"不管"
"1"	"什么"
"2"	"一方面"
"2"	"问题"
"2"	"台股"
"2"	"只是"
"2"	"保守"
"2"	"一点"
"2"	"问题"
"2"	"891120"
"2"	"议员"
"2"	"有"
"2"	"有"
"2"	"何"
"2"	"?"
"2"	"伍世文"
"2"	"答询"
"2"	"表示"
"4"	"两岸"
"4"	"关系"
"4"	"基本"
"4"	"连战"
"4"	"萧万长"
"4"	"差异"
"4"	"新政府"
"5"	"国民党籍"
"5"	"立委"
"5"	"表达"
"5"	"相"
"5"	"他"
"5"	"产生"
"2"	"对"
"2"	"东亚"
"2"	"前景"
"2"	"有"
"2"	"人士"
"2"	"立委"
"2"	"持"
"2"	"类似"
"2"	"认为"
"2"	"当前"
"2"	"问"
"2"	"你"
"2"	"对"
"2"	"半导体业"
"2"	"?"
"2"	"半导体业"
"2"	"吗"
"6"	"发表"
"6"	"对"
"6"	"译音"
"2"	"追回"
"2"	"以上"
"2"	"表示"
"2"	"指出"
"4"	"萧万长"
"4"	"王永庆"
"4"	"对"
"4"	"两岸"
"4"	"一些"
"4"	"王永庆"
"4"	"人士"
"2"	"有"
"2"	"正负"
"2"	"负面"
"2"	"形成"
"2"	"多头"
"4"	"对"
"4"	"双边"
"4"	"关系"
"4"	"个别"
"4"	"问题"
"4"	"他"
"4"	"强调"
"4"	"对"
"2"	"认知"
"2"	"建议"
"6"	"为题"
"6"	"发表"
"6"	"反对"
"6"	"核四"
"6"	"他"
"6"	"指出"
"6"	"完全"
"4"	"两岸"
"4"	"萧万长"
"4"	"认同"
"4"	"美方"
"4"	"强调"
"4"	"国统会"
"4"	"立场"
"4"	"深入"
"4"	"彼此"
"4"	"总预算案"
"4"	"问题"
"4"	"交换"
"4"	"进度"
"4"	"891211"
"4"	"高市"
"2"	"分析师"
"2"	"对"
"2"	"金管局"
"2"	"分析师"
"2"	"意见"
"4"	"郝尔德"
"4"	"同意"
"4"	"种"
"4"	"他"
"4"	"表示"
"2"	"事"
"2"	"请问"
"2"	"您"
"2"	"有"
"2"	"何"
"2"	"?"
"2"	"答"
"6"	"蔡明华"
"6"	"愿"
"6"	"对"
"6"	"新新闻"
"6"	"提出"
"6"	"人证"
"6"	"发表"
"6"	"一致"
"6"	"关机"
"6"	"不过"
"1"	"不同"
"1"	"意见"
"1"	"形成"
"1"	"意见"
"1"	"本身"
"6"	"总统府"
"6"	"低调"
"6"	"愿"
"6"	"发表"
"6"	"民主进步党"
"6"	"党团"
"6"	"国民党"
"6"	"中常委"
"6"	"发表"
"6"	"马英九"
"6"	"国民党"
"4"	"两岸"
"4"	"似"
"4"	"有"
"2"	"有"
"2"	"持"
"2"	"悲观"
"2"	"持"
"2"	"乐观"
"2"	"有"
"2"	"有"
"2"	"持"
"2"	"对于"
"2"	"两岸"
"2"	"关系"
"4"	"对于"
"4"	"内外"
"4"	"柯建铭"
"4"	"对于"
"2"	"他"
"2"	"对"
"2"	"当前"
"2"	"局势"
"2"	"对"
"4"	"共识"
"4"	"共同"
"4"	"何智辉"
"4"	"对"
"2"	"人士"
"2"	"对于"
"2"	"前景"
"2"	"抱持"
"2"	"乐观"
"2"	"曾盛海"
"2"	"认为"
"3"	"两岸官"
"3"	"各说各话"
"3"	"交集点"
"3"	"显然"
"2"	"派"
"2"	"认为"
"2"	"蒋经国"
"2"	"他"
"2"	"推崇"
"2"	"蒋经国"
"2"	"对"
"2"	"前景"
"2"	"表达"
"2"	"悲"
"2"	"观"
"2"	"买气"
"4"	"一致"
"6"	"深入"
"6"	"发表"
"6"	"他"
"2"	"一样"
"2"	"方"
"2"	"不一"
"2"	"T&amp;T"
"2"	"发表"
"2"	"对"
"2"	"当前"
"2"	"局势"
"2"	"提"
"4"	"对于"
"4"	"议题"
"4"	"温和"
"4"	"一九七七年"
"2"	"业界"
"2"	"专家"
"2"	"持"
"2"	"认"
"2"	"有"
"2"	"悲观者"
"2"	"相反"
"2"	"乐观派"
"2"	"对"
"2"	"完全"
"2"	"不同"
"2"	"认为"
"4"	"双方"
"4"	"热点"
"4"	"问题"
"4"	"交换"
"4"	"认为"
"2"	"问题"
"2"	"有"
"2"	"相同"
"2"	"相似"
"2"	"对"
"1"	"中英"
"1"	"对"
"1"	"一些"
"1"	"问题"
"1"	"有"
"1"	"不同"
"1"	"双方"
"1"	"观点"
"4"	"就"
"4"	"当前"
"4"	"问题"
"4"	"交换"
"4"	"表示"
