"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"--"	1	18	0	0	1.309	7.874	0.692	9.125	-0.208	5.824	-0.306	-5.4	11.738	"2"
"?"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"."	0	5	0	0	0.345	2.072	0.182	2.401	-0.155	1.913	-0.081	-1.421	3.57	"2"
"︵"	1	6	0	0	0.482	2.901	0.255	3.362	0.405	1.641	-0.113	-1.989	4.148	"4"
"︶"	1	6	0	0	0.482	2.901	0.255	3.362	0.405	1.641	-0.113	-1.989	4.148	"4"
"﹃"	1	0	0	0	0.069	0.414	0.036	0.48	1.162	-0.232	-0.016	-0.284	1.694	"1"
"﹄"	1	0	0	0	0.069	0.414	0.036	0.48	1.162	-0.232	-0.016	-0.284	1.694	"1"
"123"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"4万5000"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"5%"	0	0	0	4	0.276	1.658	0.146	1.921	-0.124	-0.93	-0.064	1.274	2.392	"4"
"50多万"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"891004"	1	0	0	1	0.138	0.829	0.073	0.96	0.876	-0.465	-0.032	0.137	1.51	"1"
"891008"	0	0	1	0	0.069	0.414	0.036	0.48	-0.031	-0.232	1.438	-0.284	1.985	"3"
"891011"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"891019"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"891020"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"891021"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"891027"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"891106"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"891110"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"891206"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"NPD"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"ＯＯＯ"	0	0	1	0	0.069	0.414	0.036	0.48	-0.031	-0.232	1.438	-0.284	1.985	"3"
"Peru"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"Posible"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"Ricardo"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"一併"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"一定"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"一己之私"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"一早"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"一百"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"一致"	0	4	0	3	0.482	2.901	0.255	3.362	-0.217	0.497	-0.113	-0.265	1.092	"2"
"一视同仁"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"三党"	0	4	1	0	0.345	2.072	0.182	2.401	-0.155	1.006	0.771	-1.421	3.353	"4"
"三十分"	0	4	0	0	0.276	1.658	0.146	1.921	-0.124	1.53	-0.064	-1.137	2.855	"2"
"三十日"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"三月"	0	0	3	0	0.207	1.243	0.109	1.441	-0.093	-0.697	4.315	-0.853	5.958	"3"
"上午"	0	12	0	0	0.827	4.973	0.437	5.763	-0.372	4.591	-0.193	-3.41	8.566	"2"
"下"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"下午"	0	10	0	0	0.689	4.144	0.364	4.802	-0.31	3.826	-0.161	-2.842	7.139	"2"
"不"	0	1	0	18	1.309	7.874	0.692	9.125	-0.589	-3.256	-0.306	4.718	8.869	"4"
"不一"	0	2	0	0	0.138	0.829	0.073	0.96	-0.062	0.765	-0.032	-0.568	1.427	"2"
"不再"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"不同"	0	0	1	6	0.482	2.901	0.255	3.362	-0.217	-1.627	0.64	1.296	3.78	"2"
"不必"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"不能"	0	0	1	2	0.207	1.243	0.109	1.441	-0.093	-0.697	0.977	0.328	2.095	"3"
"不要"	1	0	0	3	0.276	1.658	0.146	1.921	0.605	-0.93	-0.064	0.547	2.146	"2"
"不论"	0	0	0	3	0.207	1.243	0.109	1.441	-0.093	-0.697	-0.048	0.956	1.794	"4"
"与"	0	0	1	5	0.413	2.486	0.219	2.881	-0.186	-1.394	0.7	1.037	3.317	"2"
"与时俱进"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"专才"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"专机"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"且"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"业界"	1	0	0	0	0.069	0.414	0.036	0.48	1.162	-0.232	-0.016	-0.284	1.694	"1"
"两岸"	0	0	0	3	0.207	1.243	0.109	1.441	-0.093	-0.697	-0.048	0.956	1.794	"4"
"严正"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"严苛"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"个人"	1	1	0	10	0.827	4.973	0.437	5.763	0.24	-1.811	-0.193	1.862	4.106	"4"
"中共"	0	0	0	2	0.138	0.829	0.073	0.96	-0.062	-0.465	-0.032	0.637	1.196	"4"
"中午"	0	2	0	0	0.138	0.829	0.073	0.96	-0.062	0.765	-0.032	-0.568	1.427	"2"
"中国"	0	12	0	0	0.827	4.973	0.437	5.763	-0.372	4.591	-0.193	-3.41	8.566	"2"
"中央"	0	6	0	6	0.827	4.973	0.437	5.763	-0.372	0.428	-0.193	0.253	1.246	"2"
"中央委员"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"中立"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"中选"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"中道"	0	0	0	2	0.138	0.829	0.073	0.96	-0.062	-0.465	-0.032	0.637	1.196	"4"
"中间"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"临时"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"临时会"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"为重"	1	0	0	0	0.069	0.414	0.036	0.48	1.162	-0.232	-0.016	-0.284	1.694	"1"
"主"	0	1	0	2	0.207	1.243	0.109	1.441	-0.093	-0.203	-0.048	0.328	0.672	"4"
"主义"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"主任"	0	2	0	1	0.207	1.243	0.109	1.441	-0.093	0.428	-0.048	-0.276	0.845	"2"
"主动"	1	1	0	0	0.138	0.829	0.073	0.96	0.876	0.182	-0.032	-0.568	1.658	"1"
"主委"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"主导"	0	2	0	1	0.207	1.243	0.109	1.441	-0.093	0.428	-0.048	-0.276	0.845	"2"
"主张"	0	3	0	4	0.482	2.901	0.255	3.362	-0.217	0.214	-0.113	0.34	0.884	"4"
"主持"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"主流"	0	0	0	2	0.138	0.829	0.073	0.96	-0.062	-0.465	-0.032	0.637	1.196	"4"
"主要"	0	0	0	9	0.62	3.73	0.328	4.322	-0.279	-2.092	-0.145	2.867	5.383	"4"
"举行"	0	7	0	0	0.482	2.901	0.255	3.362	-0.217	2.678	-0.113	-1.989	4.997	"2"
"之"	0	0	0	4	0.276	1.658	0.146	1.921	-0.124	-0.93	-0.064	1.274	2.392	"4"
"之上"	0	0	0	2	0.138	0.829	0.073	0.96	-0.062	-0.465	-0.032	0.637	1.196	"4"
"之后"	0	0	2	0	0.138	0.829	0.073	0.96	-0.062	-0.465	2.877	-0.568	3.972	"3"
"之间"	0	0	0	2	0.138	0.829	0.073	0.96	-0.062	-0.465	-0.032	0.637	1.196	"4"
"九十年度"	0	2	0	0	0.138	0.829	0.073	0.96	-0.062	0.765	-0.032	-0.568	1.427	"2"
"九时"	0	4	0	0	0.276	1.658	0.146	1.921	-0.124	1.53	-0.064	-1.137	2.855	"2"
"九楼"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"书记"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"书记长"	0	10	0	0	0.689	4.144	0.364	4.802	-0.31	3.826	-0.161	-2.842	7.139	"2"
"争"	0	0	0	3	0.207	1.243	0.109	1.441	-0.093	-0.697	-0.048	0.956	1.794	"4"
"争吵"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"争夺"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"争议"	3	0	0	1	0.276	1.658	0.146	1.921	2.906	-0.93	-0.064	-0.465	4.365	"1"
"事宜"	1	1	0	0	0.138	0.829	0.073	0.96	0.876	0.182	-0.032	-0.568	1.658	"1"
"二○○○年"	0	0	1	0	0.069	0.414	0.036	0.48	-0.031	-0.232	1.438	-0.284	1.985	"3"
"二○○四年"	0	0	1	0	0.069	0.414	0.036	0.48	-0.031	-0.232	1.438	-0.284	1.985	"3"
"二十万"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"二十五"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"二十八"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"二十八日电"	1	0	0	0	0.069	0.414	0.036	0.48	1.162	-0.232	-0.016	-0.284	1.694	"1"
"二十日"	0	0	2	0	0.138	0.829	0.073	0.96	-0.062	-0.465	2.877	-0.568	3.972	"3"
"互信"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"互动"	1	0	0	2	0.207	1.243	0.109	1.441	0.715	-0.697	-0.048	0.328	1.788	"1"
"互相"	0	0	0	2	0.138	0.829	0.073	0.96	-0.062	-0.465	-0.032	0.637	1.196	"4"
"五十"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"五月"	0	0	2	0	0.138	0.829	0.073	0.96	-0.062	-0.465	2.877	-0.568	3.972	"3"
"交付"	1	0	0	0	0.069	0.414	0.036	0.48	1.162	-0.232	-0.016	-0.284	1.694	"1"
"交往"	1	0	0	3	0.276	1.658	0.146	1.921	0.605	-0.93	-0.064	0.547	2.146	"2"
"交换"	0	0	0	2	0.138	0.829	0.073	0.96	-0.062	-0.465	-0.032	0.637	1.196	"4"
"交接"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
"交流"	0	0	0	3	0.207	1.243	0.109	1.441	-0.093	-0.697	-0.048	0.956	1.794	"4"
"产生"	1	0	0	0	0.069	0.414	0.036	0.48	1.162	-0.232	-0.016	-0.284	1.694	"1"
"京"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"亲"	1	4	0	2	0.482	2.901	0.255	3.362	0.405	0.497	-0.113	-0.585	1.6	"4"
"亲民"	1	4	0	1	0.413	2.486	0.219	2.881	0.458	0.7	-0.097	-0.889	2.144	"4"
"亲民党"	1	22	1	4	1.93	11.603	1.021	13.447	-0.381	4.151	-0.138	-3.706	8.376	"2"
"人团"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"人士"	5	1	0	16	1.516	9.117	0.802	10.565	1.818	-3.893	-0.355	1.774	7.84	"2"
"人民"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"人物"	0	0	0	1	0.069	0.414	0.036	0.48	-0.031	-0.232	-0.016	0.319	0.598	"4"
"人黄义交"	0	1	0	0	0.069	0.414	0.036	0.48	-0.031	0.383	-0.016	-0.284	0.714	"2"
