"cluster"	"sigcol"
"8"	"医"
"8"	"管局"
"8"	"患者"
"5"	"百分之三十六"
"5"	"令"
"5"	"憷目"
"5"	"增加"
"7"	"细"
"7"	"比对"
"7"	"实际"
"5"	"一九九八年"
"5"	"个"
"5"	"欧盟国家"
"5"	"降为"
"5"	"八千六百一十八"
"5"	"较"
"5"	"减少"
"8"	"根据"
"8"	"公开"
"8"	"军费"
"8"	"一九九八"
"8"	"牛只"
"8"	"这"
"8"	"个"
"8"	"一九"
"8"	"九一"
"8"	"这"
"8"	"个"
"8"	"密码"
"8"	"数字"
"8"	"说话"
"8"	"这"
"8"	"印证"
"8"	"贸易"
"5"	"马克"
"5"	"亏损"
"5"	"这"
"5"	"个"
"5"	"预估"
"5"	"倍"
"5"	"这"
"8"	"这些"
"8"	"伤亡"
"8"	"使得"
"4"	"清单"
"4"	"减少"
"3"	"宗"
"3"	"飙升"
"3"	"倍"
"3"	"卫生署"
"3"	"显示"
"3"	"去年"
"3"	"非正式"
"3"	"统计"
"3"	"显示"
"3"	"统计"
"3"	"个"
"3"	"郡"
"2"	"发佈"
"2"	"统计"
"2"	"郡"
"2"	"通讯"
"3"	"卫生署"
"3"	"公佈"
"3"	"最"
"3"	"新"
"3"	"爱滋病"
"3"	"统计"
"3"	"显示"
"3"	"今年"
"3"	"季"
"6"	"系统"
"6"	"营利"
"6"	"升"
"8"	"实际"
"8"	"佐"
"7"	"渲染"
"7"	"显示"
"8"	"这"
"8"	"个"
"8"	"包括"
"8"	"系统"
"7"	"正确"
"7"	"析"
"7"	"正确"
"7"	"不实"
"3"	"就业"
"3"	"预测"
"3"	"显示"
"3"	"就业率"
"5"	"这"
"5"	"个"
"5"	"倍"
"5"	"这"
"8"	"这"
"8"	"个"
"8"	"删减"
"3"	"统计"
"3"	"数字"
"3"	"显示"
"3"	"国"
"3"	"内生产"
"3"	"毛额"
"3"	"大幅"
"3"	"修正"
"7"	"这"
"7"	"○"
"7"	"天文"
"8"	"实际"
"8"	"市值"
"8"	"可能"
"8"	"这"
"8"	"三十一万余"
"8"	"人次"
"8"	"惊人"
"8"	"显见"
"8"	"系统"
"7"	"百分之七点二"
"7"	"二二九一.八六"
"7"	"二十九年史"
"7"	"单日"
"3"	"犯罪率"
"3"	"显示"
"3"	"最"
"8"	"卢布"
"8"	"计算"
"8"	"膨胀"
"8"	"这"
"8"	"销售"
"8"	"说话"
"3"	"根据"
"3"	"对外"
"3"	"贸易"
"3"	"统计"
"3"	"显示"
"3"	"数字"
"1"	"官方"
"1"	"投票率"
"1"	"略"
"1"	"低于"
"8"	"今年"
"8"	"琵鹭"
"8"	"保育"
"8"	"学会"
"8"	"公佈"
"8"	"黑面琵鹭"
"2"	"统计"
"3"	"显"
"3"	"增加"
"3"	"一九九九年"
"3"	"统计"
"3"	"显示"
"5"	"增加"
"5"	"曾荫培"
"5"	"大幅"
"5"	"上升"
"8"	"900130"
"8"	"新低"
"1"	"远"
"1"	"超过"
"1"	"官方"
"1"	"公佈"
"1"	"这"
"2"	"若干"
"2"	"统计"
"8"	"人次"
"8"	"超过"
"8"	"总人口"
"8"	"这些"
"8"	"参考"
"5"	"升"
"5"	"月份"
"5"	"旅客"
"5"	"显着"
"5"	"下调"
"3"	"提供"
"3"	"显示"
"3"	"全球"
"3"	"人口"
"2"	"毛额"
"2"	"根据"
"2"	"统计"
"3"	"足以"
"3"	"显示"
"3"	"制造业"
"8"	"劳工部"
"8"	"公佈"
"8"	"失业"
"6"	"电话网"
"6"	"化"
"6"	"仅"
"6"	"1999年"
"6"	"传输"
"6"	"比特"
"6"	"多媒"
"6"	"信息"
"6"	"网络"
"6"	"终端"
"6"	"导航机"
"6"	"卫星"
"6"	"接收机"
"6"	"数字"
"6"	"化"
"6"	"通讯"
"6"	"设备"
"6"	"屏幕"
"6"	"化"
"6"	"家电"
"6"	"看"
"6"	"眼花缭乱"
"6"	"康佳"
"6"	"液晶"
"6"	"显示"
"6"	"电视"
"6"	"数字电视"
"4"	"80亿"
"4"	"累计"
"4"	"增加"
"4"	"500亿"
"4"	"西北"
"6"	"运用"
"6"	"化"
"6"	"网络化"
"6"	"技术"
"6"	"信息化"
"8"	"2003年"
"8"	"这"
"8"	"个"
"8"	"跃升"
"8"	"38亿"
"7"	"享受到"
"7"	"便捷"
"7"	"－－"
"2"	"软件"
"2"	"公布"
"2"	"最"
"2"	"新"
"2"	"统计"
"2"	"2000"
"2"	"上半年"
"2"	"比"
"8"	"新"
"8"	"家门店"
"8"	"这"
"8"	"个"
"8"	"相当于"
"8"	"沃尔玛"
"8"	"数目"
"3"	"开发区"
"3"	"落户"
"3"	"统计"
"3"	"显示"
"3"	"截至"
"3"	"今年"
"3"	"底"
"3"	"累计"
"6"	"远程教育"
"6"	"远程"
"6"	"医疗"
"6"	"图书馆"
"6"	"网"
"6"	"网"
"6"	"看"
"6"	"预测"
"6"	"DVD"
"6"	"化"
"6"	"视"
"6"	"频"
"6"	"光盘"
"6"	"存储"
"7"	"鸿沟"
"7"	"使得"
"6"	"这"
"6"	"党校"
"6"	"系统"
"6"	"图书馆"
"6"	"建设"
"6"	"数字"
"6"	"实际"
"6"	"党校"
"6"	"图书馆"
"6"	"建设"
"6"	"党校"
"6"	"个"
"6"	"电视"
"6"	"影像"
"6"	"转化成"
"6"	"格式"
"6"	"影像"
"6"	"计算机"
"6"	"屏幕"
"7"	"这"
"7"	"一串串"
"7"	"令"
"8"	"这"
"8"	"个"
"8"	"引人注目"
"8"	"背后"
"8"	"数字"
"8"	"人口"
"3"	"卫星"
"3"	"政府"
"3"	"统计处"
"3"	"发表"
"3"	"显示"
"3"	"今年"
"3"	"品"
"3"	"整体"
"6"	"开播"
"6"	"数字电视"
"6"	"共同社"
"6"	"卫星"
"6"	"高清晰度"
"6"	"电视"
"6"	"开播"
"6"	"化"
"6"	"建设"
"6"	"计算机"
"6"	"网络"
"6"	"图书馆"
"6"	"设备"
"6"	"共享"
"2"	"贸发"
"2"	"日前"
"2"	"公布"
"2"	"最"
"2"	"新"
"2"	"统计"
"2"	"显"
"2"	"示"
"2"	"今年"
"2"	"全球"
"6"	"图书馆"
"6"	"图书馆"
"7"	"精子库"
"7"	"扩容"
"7"	"份"
"7"	"组"
"7"	"平县"
"7"	"人武部"
"7"	"待续"
"7"	"事实"
"7"	"中国人口"
"7"	"坚实"
"7"	"个"
"7"	"日戳机"
"7"	"铅钉"
"7"	"印台"
"6"	"程控化"
"6"	"传输"
"6"	"化"
"6"	"程控"
"6"	"升到"
"3"	"布"
