"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"－－多"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"1980年代"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"3G"	0	1	0	0	0.161	0.074	0.283	0.482	-0.076	1.133	-0.145	-0.286	1.64	"2"
"891029"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"D"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"P"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"SARS"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"T"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"ttachment"	0	1	0	0	0.161	0.074	0.283	0.482	-0.076	1.133	-0.145	-0.286	1.64	"2"
"阿德龙"	0	1	0	0	0.161	0.074	0.283	0.482	-0.076	1.133	-0.145	-0.286	1.64	"2"
"哀悼"	0	0	0	2	0.322	0.147	0.566	0.965	-0.153	-0.066	-0.289	0.633	1.141	"4"
"癌症"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"艾滋病"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"安全"	2	0	4	1	1.128	0.515	1.981	3.376	0.502	-0.232	0.978	-1.125	2.837	"4"
"安全部"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"安心"	0	0	3	0	0.483	0.221	0.849	1.447	-0.229	-0.1	1.644	-0.858	2.831	"3"
"按"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"按语"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"暗杀"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"凹凸"	0	0	2	0	0.322	0.147	0.566	0.965	-0.153	-0.066	1.096	-0.572	1.887	"3"
"巴勒斯坦人"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"百分之三点五"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"搬"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"办厂"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"办理"	0	0	0	4	0.644	0.294	1.132	1.929	-0.305	-0.133	-0.578	1.267	2.283	"4"
"帮助"	1	0	1	1	0.483	0.221	0.849	1.447	0.388	-0.1	0.2	-0.279	0.967	"1"
"包"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"包括"	1	0	4	4	1.45	0.662	2.547	4.341	-0.251	-0.299	0.633	-0.265	1.448	"3"
"保"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"保安"	0	0	2	0	0.322	0.147	0.566	0.965	-0.153	-0.066	1.096	-0.572	1.887	"3"
"保护"	2	0	4	1	1.128	0.515	1.981	3.376	0.502	-0.232	0.978	-1.125	2.837	"4"
"保护性"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"保密"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"保暖"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"保障"	0	0	4	1	0.805	0.368	1.415	2.412	-0.381	-0.166	1.605	-0.677	2.829	"3"
"保证"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"暴力"	0	0	0	2	0.322	0.147	0.566	0.965	-0.153	-0.066	-0.289	0.633	1.141	"4"
"暴露"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"杯葛"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"北京市"	2	0	0	0	0.322	0.147	0.566	0.965	1.586	-0.066	-0.289	-0.572	2.513	"1"
"比如"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"比照"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"必要"	5	0	4	0	1.45	0.662	2.547	4.341	2.113	-0.299	0.633	-2.573	5.618	"4"
"闭门造车"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"避免"	1	0	2	0	0.483	0.221	0.849	1.447	0.388	-0.1	0.71	-0.858	2.056	"4"
"避孕"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"边检"	1	0	1	0	0.322	0.147	0.566	0.965	0.528	-0.066	0.313	-0.572	1.479	"4"
"编班"	0	1	0	0	0.161	0.074	0.283	0.482	-0.076	1.133	-0.145	-0.286	1.64	"2"
"编列"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"编者"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"变更"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"变更为"	1	0	0	0	0.161	0.074	0.283	0.482	0.793	-0.033	-0.145	-0.286	1.257	"1"
"变性"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"变造"	0	1	0	0	0.161	0.074	0.283	0.482	-0.076	1.133	-0.145	-0.286	1.64	"2"
"变种"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"便捷"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"便是"	1	0	0	0	0.161	0.074	0.283	0.482	0.793	-0.033	-0.145	-0.286	1.257	"1"
"辨识"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"标识"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"标准"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"表达"	0	1	0	2	0.483	0.221	0.849	1.447	-0.229	0.689	-0.434	0.325	1.677	"2"
"表决"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"表述"	0	0	0	2	0.322	0.147	0.566	0.965	-0.153	-0.066	-0.289	0.633	1.141	"4"
"别的"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"病毒"	0	0	0	4	0.644	0.294	1.132	1.929	-0.305	-0.133	-0.578	1.267	2.283	"4"
"病人"	0	0	0	2	0.322	0.147	0.566	0.965	-0.153	-0.066	-0.289	0.633	1.141	"4"
"病原"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"病症"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"播出"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"博斯"	0	0	0	2	0.322	0.147	0.566	0.965	-0.153	-0.066	-0.289	0.633	1.141	"4"
"补救"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"补助"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"不当"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
"不行"	0	0	0	1	0.161	0.074	0.283	0.482	-0.076	-0.033	-0.145	0.317	0.571	"4"
"不尽然"	0	0	1	0	0.161	0.074	0.283	0.482	-0.076	-0.033	0.548	-0.286	0.943	"3"
