"cluster"	"sigcol"
"3"	"法轮功"
"3"	"成员"
"3"	"天安门"
"3"	"广场"
"3"	"上"
"3"	"公安"
"3"	"行政院长"
"3"	"今晚"
"3"	"例行"
"1"	"团体"
"1"	"八日"
"1"	"研商"
"1"	"教育"
"2"	"狮子会"
"2"	"朋友"
"2"	"跟"
"4"	"参加"
"4"	"项"
"4"	"宗教"
"4"	"时"
"4"	"公安"
"4"	"当"
"4"	"拘捕"
"4"	"公安"
"2"	"上"
"2"	"参加"
"2"	"项"
"2"	"家庭"
"2"	"时"
"2"	"拘捕"
"2"	"李登辉"
"2"	"记"
"2"	"早餐"
"2"	"李登辉"
"2"	"时"
"3"	"陈"
"3"	"出席"
"3"	"场"
"3"	"大家"
"3"	"一同"
"3"	"演唱"
"4"	"寻求"
"4"	"举行"
"4"	"党际"
"1"	"研商"
"1"	"因应"
"1"	"道"
"3"	"邀约"
"3"	"海外"
"3"	"上千"
"3"	"侨社"
"3"	"连战"
"3"	"先前"
"3"	"项"
"1"	"位"
"1"	"秘书长"
"1"	"週"
"1"	"行"
"1"	"仍旧"
"7"	"非法"
"7"	"坦承"
"7"	"警方"
"1"	"连宋郝"
"1"	"在野党"
"1"	"领袖"
"1"	"观瞻"
"1"	"家"
"1"	"吧"
"2"	"家庭"
"2"	"希尔顿"
"2"	"饭店"
"3"	"再度"
"3"	"湾"
"3"	"显示出"
"1"	"表达"
"1"	"中午"
"1"	"公会"
"1"	"与"
"1"	"行库"
"1"	"研商"
"1"	"金融局"
"3"	"次"
"3"	"次"
"3"	"大型"
"3"	"次"
"3"	"午餐会"
"2"	"圣诞节"
"2"	"圣诞节"
"2"	"家庭"
"2"	"感恩"
"2"	"节日"
"3"	"位"
"3"	"太空人"
"3"	"谢颇德"
"3"	"克"
"3"	"卡约夫"
"3"	"谢颇德"
"3"	"太空"
"4"	"举行"
"3"	"驻英"
"3"	"分部"
"3"	"十七日"
"3"	"伦敦"
"3"	"北郊"
"3"	"庆祝"
"3"	"创党"
"3"	"一百零"
"3"	"庆"
"3"	"晚间"
"3"	"官邸"
"3"	"艺文"
"3"	"沙龙"
"3"	"龙"
"3"	"应台"
"3"	"学者"
"3"	"今晚"
"3"	"首"
"3"	"次"
"3"	"龙"
"3"	"应台"
"3"	"出席"
"3"	"就"
"3"	"代表"
"3"	"次"
"3"	"田台仁"
"3"	"借"
"3"	"次"
"3"	"割舍"
"3"	"送给"
"3"	"出租"
"3"	"套房"
"3"	"凌晨"
"3"	"持"
"3"	"搜索"
"3"	"告诉"
"3"	"首"
"3"	"次"
"3"	"选出"
"3"	"领导群"
"3"	"社团"
"3"	"性质"
"3"	"活动"
"3"	"近期"
"3"	"艺术家"
"3"	"定期"
"3"	"机制"
"3"	"台商"
"3"	"交流"
"3"	"信众"
"3"	"活动"
"3"	"大马"
"3"	"警方"
"2"	"兄弟"
"2"	"姐妹"
"2"	"女儿"
"2"	"家子"
"2"	"谈起"
"2"	"过年"
"2"	"时"
"5"	"游行"
"5"	"抗议"
"5"	"活动"
"5"	"引领"
"2"	"亲朋好友"
"2"	"们"
"2"	"捞鱼"
"3"	"巴拉圭"
"3"	"与"
"3"	"侨胞"
"3"	"刘廷祖"
"1"	"邀集"
"1"	"党籍"
"1"	"县长"
"1"	"当"
"3"	"成员"
"3"	"定期"
"3"	"交换"
"3"	"意见"
"3"	"分享"
"2"	"义工"
"2"	"中午"
"2"	"大家"
"2"	"本着"
"2"	"服"
"2"	"宗旨"
"2"	"海外"
"2"	"影迷"
"2"	"成龙"
"2"	"中午"
"2"	"富豪"
"2"	"酒店"
"3"	"团体"
"3"	"借"
"3"	"台商"
"3"	"年度"
"3"	"时机"
"3"	"捐"
"3"	"赠"
"3"	"轮椅"
"3"	"主办"
"1"	"亚欧"
