"id","x","y","variant","corpus","year","text","lect"
"成分/Na/CNA_CMN_20001027_wpr/125702",-0.0134397854427712,0.045201638233672,"成分","CNA","2000","科学家/Na 原先/D 认为/VE ,/COMMACATEGORY<br>陨石/Na 坠落/VA 时/Ng 会/D<br>导致/VL 其/Nep <b>成分/Na</b><br>,/COMMACATEGORY 以及/Caa<br>任何/Neqa 可能/Na 存在/VJ 其中/Nep<br>的/DE 微生物/Na 过/Dfa 热/VHC","TW"
"材料/Na/ZBN_CMN_20030716_wpr/42712",-0.0199766183540632,-0.0148992402932163,"材料","ZBN","2003","工程院/Nc 院士/Na 、/PAUSECATEGORY<br>地/DE 铁/Na 专家/Na 、/PAUSECATEGORY<br>地基/Na 专家/Na 、/PAUSECATEGORY<br><b>材料/Na</b> 专家/Na 等/Cab<br>，/COMMACATEGORY 事故/Na<br>指挥部/Nc 一/Neu 名/Nf 负责人/Na<br>称/VG “/PARENTHESISCATEGORY","SG"
"原料/Na/XIN_CMN_20001117_wpr/49744",0.00108999468730873,-0.0642427109762902,"原料","XIN","2000","1/Neu //FW 3/Neu 左右/Na<br>出/VC 口到/Na 国际/Nc 市场/Nc<br>,/COMMACATEGORY 纺织/Nv<br><b>原料/Na</b> 、/PAUSECATEGORY<br>面料/Na 和/Caa 纺织/Nv 机械/Na<br>的/DE 相当/VH 一部分/Neu 依赖/Nv<br>进口/VC","ML"
"材料/Na/XIN_CMN_20030713_wpr/50262",0.0131148271614946,-0.0169614317047298,"材料","XIN","2003","的/DE 工业/Na 园区/Nc ,/COMMACATEGORY<br>加快/Nv 建设/Na 生物/Na 资源/Na<br>、/PAUSECATEGORY 冶金/Nv<br><b>材料/Na</b> 、/PAUSECATEGORY<br>化学/Na 工业/Na 等/Cab 优势/Na<br>产业/Na 。/PERIODCATEGORY<br>云南省/Nc 省长/Na 徐荣凯/Nb","ML"
"成分/Na/XIN_CMN_20030711_wpr/76389",0.0389353818963885,0.0127327077433219,"成分","XIN","2003","过敏症/Na 的/DE 成分/Na ,/COMMACATEGORY<br>或者/Caa 增加/Nv 食物/Na 中/Ng<br>的/DE 营养/VH <b>成分/Na</b><br>,/COMMACATEGORY 此外/Cbb<br>转基/Nb 因/Cbb 作物/Na 还可以/D<br>成为/VG 新型/Na 药品/Na 和/Caa","ML"
"原料/Na/XIN_CMN_20030604_wpr/15892",-0.0130023769724818,0.0069398238407945,"原料","XIN","2003","石器/Na 。/PERIODCATEGORY<br>据/P 介绍/Na ,/COMMACATEGORY<br>此次/Nh 发现/Na 的/DE 细/VH<br>石器/Na <b>原料/Na</b> 绝大多数/Neqa<br>为/VG 优质/A 的/DE 玛瑙/Na<br>,/COMMACATEGORY 其/Nep<br>性质/Na 坚/VH 硬/VH","ML"
"原料/Na/ZBN_CMN_20030414_wpr/58620",-0.113991051557242,-0.178185482246186,"原料","ZBN","2003","屑/Na 。/PERIODCATEGORY<br>郑天龙/Nb 继承/VC 父亲/Na 20多/Neu<br>年前/Nd 建立/VC 的/DE 郑纸/Nb<br><b>原料/Na</b> 私人/Nh 有限公司/Nc<br>,/COMMACATEGORY 目前/Nd<br>公/Na 司/Nb 占有/VJ 新加坡/Nc<br>旧/VH 纸张/Na","SG"
"成份/Na/XIN_CMN_20030609_wpr/40338",0.00666829611940872,0.0362094030780675,"成份","XIN","2003","是/SHI 一/Neu 个/Nf 高度/Na<br>竞/D 争/VC 、/PAUSECATEGORY<br>各/Nes 种/Nf 经济/Na <b>成份/Na</b><br>和/Caa 投资/VC 者/Na 参与/VC<br>较为/Dfa 充分/VH 的/DE 行业/Na<br>,/COMMACATEGORY 组建/Nv","ML"
"成分/Na/XIN_CMN_20010125_wpr/17932",0.0636461221392793,0.0286660294016805,"成分","XIN","2001",",/COMMACATEGORY 一/Neu<br>种/Nf 叫/VG gp/FW 41/Neu<br>的/DE 蛋白/Na 将/P 鱼叉状/Na<br><b>成分/Na</b> 释放/VC 到/P<br>T/FW 细胞/Na 的/DE 细胞膜/Na<br>上/Ncd 。/PERIODCATEGORY<br>接着/D ,/COMMACATEGORY","ML"
"成份/Na/XIN_CMN_20010120_wpr/21375",0.012609681405514,0.018090714426998,"成份","XIN","2001","、/PAUSECATEGORY 批号/Nc<br>或者/Caa 代号/Na 、/PAUSECATEGORY<br>规格/Na 、/PAUSECATEGORY<br>配方/Na 或者/Caa 主要/VH <b>成份/Na</b><br>、/PAUSECATEGORY 保质/Na<br>期限/Na 、/PAUSECATEGORY<br>食用/VC 或者/Caa 使用/Na 方法/Na<br>等/Cab 内容/Na","ML"
"原料/Na/CNA_CMN_20001126_wpr/36163",-0.020552263778339,-0.0615826808341084,"原料","CNA","2000","压力/Na 等/Cab 层面/Na 来/D<br>观察/VE 。/PERIODCATEGORY<br>众所週知/VK ,/COMMACATEGORY<br>台湾/Nc 石化/Na <b>原料/Na</b><br>的/DE 进口/VC 关税/Na 全球/Nc<br>最/Dfa 低/VH ,/COMMACATEGORY<br>台/Nc 湾/Nc 年/Na","TW"
