"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"意见/Na/XIN_CMN_20001101_wpr/65289",-0.0140760390698377,-0.101095107337676,"意见","XIN","2000",",/COMMACATEGORY 北京/Nc<br>市政府/Nc 先后/Nd 征求/VC/5.648<br>过/Di 55/Neu 个/Nf 部门/Na<br>的/DE <b>意见/Na</b> ,/COMMACATEGORY<br>召开/VC 过/Di 41/Neu 次/Nf<br>不同/Na/3.219 类型/Na 的/DE<br>座谈会/Na/1.774 。/PERIODCATEGORY",",/COMMACATEGORY 北京/Nc<br>市政府/Nc 先后/Nd 征求/VC/5.648<br>过/Di 55/Neu 个/Nf 部门/Na<br>的/DE <b>意见/Na</b> ,/COMMACATEGORY<br>召开/VC 过/Di 41/Neu 次/Nf<br>不同/Na/3.219 类型/Na 的/DE<br>座谈会/Na/1.774 。/PERIODCATEGORY","ML"
"观点/Na/XIN_CMN_20030524_wpr/30488",-0.0816902358517219,-0.0120743486109226,"观点","XIN","2003","例/Na 输入性/Na 非典/Na 确诊病/Na<br>例/Na 。/PERIODCATEGORY<br>当时/Nd 有/V_2 一/Neu 种/Nf/1.797<br><b>观点/Na</b> 认为/VE/1.712<br>,/COMMACATEGORY 如果/Cbb<br>上海/Na 能够/D 顺利/VH 渡过/VCL<br>非典/Na 病毒/Na 的/DE","例/Na 输入性/Na 非典/Na 确诊病/Na<br>例/Na 。/PERIODCATEGORY<br>当时/Nd 有/V_2 一/Neu 种/Nf/1.797<br><b>观点/Na</b> 认为/VE/1.712<br>,/COMMACATEGORY 如果/Cbb<br>上海/Na 能够/D 顺利/VH 渡过/VCL<br>非典/Na 病毒/Na 的/DE","ML"
"意见/Na/CNA_CMN_20001107_wpr/54120",0.042539710628341,-0.0965272520630369,"意见","CNA","2000","小三通/Nb/1.226 的/DE 主轴/Na<br>,/COMMACATEGORY 请/VF<br>中央/Nc 多/D/1.767 採纳/VC/4.351<br>金门/Nc 民众/Na <b>意见/Na</b><br>,/COMMACATEGORY 特别/VH<br>是/SHI 金门县/Nc/1.436 政府/Na<br>和/Caa 议会/Nc ,/COMMACATEGORY<br>以期/VK/1.003 让/VL","小三通/Nb/1.226 的/DE 主轴/Na<br>,/COMMACATEGORY 请/VF<br>中央/Nc 多/D/1.767 採纳/VC/4.351<br>金门/Nc 民众/Na <b>意见/Na</b><br>,/COMMACATEGORY 特别/VH<br>是/SHI 金门县/Nc/1.436 政府/Na<br>和/Caa 议会/Nc ,/COMMACATEGORY<br>以期/VK/1.003 让/VL","TW"
"看法/Na/ZBN_CMN_20030407_wpr/17147",-0.0394287026716263,-0.00600227037466386,"看法","ZBN","2003","着/Di 问/VE/1.185 感情/Na<br>问题/Na/1.857 ，/COMMACATEGORY<br>还/D 要/D 在意/VK/1.770 外界/Ncd/1.410<br>的/DE <b>看法/Na</b> ，/COMMACATEGORY<br>这/Nep 种/Nf/1.312 精神/Na<br>压力/Na 不/D 是/SHI 一般人/Na/2.300<br>可以/VH 承受/VC","着/Di 问/VE/1.185 感情/Na<br>问题/Na/1.857 ，/COMMACATEGORY<br>还/D 要/D 在意/VK/1.770 外界/Ncd/1.410<br>的/DE <b>看法/Na</b> ，/COMMACATEGORY<br>这/Nep 种/Nf/1.312 精神/Na<br>压力/Na 不/D 是/SHI 一般人/Na/2.300<br>可以/VH 承受/VC","SG"
"意见/Na/XIN_CMN_20030508_wpr/2022",0.0460204557924382,-0.0391812313276089,"意见","XIN","2003",",/COMMACATEGORY 就/P/1.423<br>香港/Nc 近期/Nd 各/Nes/1.240<br>方面/Na/1.318 的/DE 情况/Na<br>交换/Nv/5.733 了/Di/1.012<br><b>意见/Na</b> 。/PERIODCATEGORY<br>(/PARENTHESISCATEGORY<br>国际/Nc )/PARENTHESISCATEGORY<br>札记/Na :/COLONCATEGORY<br>以色列/Nc “/PARENTHESISCATEGORY<br>独立日/Na ”/PARENTHESISCATEGORY",",/COMMACATEGORY 就/P/1.423<br>香港/Nc 近期/Nd 各/Nes/1.240<br>方面/Na/1.318 的/DE 情况/Na<br>交换/Nv/5.733 了/Di/1.012<br><b>意见/Na</b> 。/PERIODCATEGORY<br>(/PARENTHESISCATEGORY<br>国际/Nc )/PARENTHESISCATEGORY<br>札记/Na :/COLONCATEGORY<br>以色列/Nc “/PARENTHESISCATEGORY<br>独立日/Na ”/PARENTHESISCATEGORY","ML"
"意见/Na/CNA_CMN_20001124_wpr/118623",0.0283326500019428,-0.00814695384165554,"意见","CNA","2000","提出/VC/2.667 国是/Na/2.136<br>建言/Na/1.264 ,/COMMACATEGORY<br>并/Cbb/1.322 就/D 相关/VH/1.340<br>议题/Na/2.816 广泛/VH/3.620<br>交换/Nv/5.733 <b>意见/Na</b><br>。/PERIODCATEGORY 891124/Neu/1.798<br>基隆/Nc 民间/Nc 捐赠/VD 防洪/VH<br>预警/Na 及/Caa 妇孺/Na 求救/Nv","提出/VC/2.667 国是/Na/2.136<br>建言/Na/1.264 ,/COMMACATEGORY<br>并/Cbb/1.322 就/D 相关/VH/1.340<br>议题/Na/2.816 广泛/VH/3.620<br>交换/Nv/5.733 <b>意见/Na</b><br>。/PERIODCATEGORY 891124/Neu/1.798<br>基隆/Nc 民间/Nc 捐赠/VD 防洪/VH<br>预警/Na 及/Caa 妇孺/Na 求救/Nv","TW"
"意见/Na/CNA_CMN_20001213_wpr/13673",0.0799235475988024,0.214752157993019,"意见","CNA","2000","不/D 知道/VK 少数/Neqa 党/Na/1.057<br>如何/D 去/D 翻/VC 多数党/Na/2.869<br>坚持/VK 的/DE <b>意见/Na</b><br>,/COMMACATEGORY 「/PARENTHESISCATEGORY<br>这/Nep 很/Dfa 难/VH 」/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 此外/Cbb<br>,/COMMACATEGORY 外界/Ncd","不/D 知道/VK 少数/Neqa 党/Na/1.057<br>如何/D 去/D 翻/VC 多数党/Na/2.869<br>坚持/VK 的/DE <b>意见/Na</b><br>,/COMMACATEGORY 「/PARENTHESISCATEGORY<br>这/Nep 很/Dfa 难/VH 」/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 此外/Cbb<br>,/COMMACATEGORY 外界/Ncd","TW"
"意见/Na/CNA_CMN_20030406_wpr/5402",0.079193132545972,-0.0181963258136235,"意见","CNA","2003","是/SHI 布希/Nb 与/Caa 全球/Nc<br>领袖/Na/1.239 就/P/1.423<br>伊拉克/Nc 局势/Na/1.778 发展/Na<br>交换/Nv/5.733 <b>意见/Na</b><br>的/DE 一/Neu 部份/Neqa 。/PERIODCATEGORY<br>星/Na 又/D 添/VC 两/Neu 名/Nf<br>SARS/FW","是/SHI 布希/Nb 与/Caa 全球/Nc<br>领袖/Na/1.239 就/P/1.423<br>伊拉克/Nc 局势/Na/1.778 发展/Na<br>交换/Nv/5.733 <b>意见/Na</b><br>的/DE 一/Neu 部份/Neqa 。/PERIODCATEGORY<br>星/Na 又/D 添/VC 两/Neu 名/Nf<br>SARS/FW","TW"
"意见/Na/XIN_CMN_20010115_wpr/525",0.0438798696635758,-0.023071278847136,"意见","XIN","2001","区域/Na 经济/Na 中/Ng 的/DE<br>协调/Nv 与/Caa 合作/VH 进一步/D/1.129<br>交换/VC/6.149 了/Di/1.012<br><b>意见/Na</b> 。/PERIODCATEGORY<br>双方/Nh/1.623 一致/VH/3.093<br>认为/VE/1.044 ,/COMMACATEGORY<br>中日/Nd 两/Neu 国/Nc 关系/Na<br>尽管/D","区域/Na 经济/Na 中/Ng 的/DE<br>协调/Nv 与/Caa 合作/VH 进一步/D/1.129<br>交换/VC/6.149 了/Di/1.012<br><b>意见/Na</b> 。/PERIODCATEGORY<br>双方/Nh/1.623 一致/VH/3.093<br>认为/VE/1.044 ,/COMMACATEGORY<br>中日/Nd 两/Neu 国/Nc 关系/Na<br>尽管/D","ML"
"意见/Na/CNA_CMN_20010126_wpr/41192",0.0675323917149017,-0.0347686430578097,"意见","CNA","2001","、/PAUSECATEGORY 人权/Na<br>和/Caa 法轮/Na 功/Na 等/Cab<br>问题/Na/2.091 ,/COMMACATEGORY<br>交换/Nv/5.733 了/Di/1.012<br><b>意见/Na</b> 。/PERIODCATEGORY<br>新华社/Nc 今天/Nd 自/P 华盛顿/Nb<br>报导/Na ,/COMMACATEGORY<br>李肇星/Nb/2.842 向/P 莱斯/Nb","、/PAUSECATEGORY 人权/Na<br>和/Caa 法轮/Na 功/Na 等/Cab<br>问题/Na/2.091 ,/COMMACATEGORY<br>交换/Nv/5.733 了/Di/1.012<br><b>意见/Na</b> 。/PERIODCATEGORY<br>新华社/Nc 今天/Nd 自/P 华盛顿/Nb<br>报导/Na ,/COMMACATEGORY<br>李肇星/Nb/2.842 向/P 莱斯/Nb","TW"
"意见/Na/CNA_CMN_20001017_wpr/144448",0.0170989645491883,0.0259877343655471,"意见","CNA","2000",",/COMMACATEGORY 仔细/VH/1.289<br>聆听/VC/3.598 每/Nes 位/Nf<br>上台/VA 发言/Na/1.024 朝野/Na/2.301<br>立委/Na/1.742 的/DE <b>意见/Na</b><br>,/COMMACATEGORY 并/Cbb/1.322<br>频频/VH 低头/VA/1.230 作笔记/VA<br>。/PERIODCATEGORY 立法院/Nc/1.095<br>对/P 张俊雄/Nb/1.530 而言/Nd",",/COMMACATEGORY 仔细/VH/1.289<br>聆听/VC/3.598 每/Nes 位/Nf<br>上台/VA 发言/Na/1.024 朝野/Na/2.301<br>立委/Na/1.742 的/DE <b>意见/Na</b><br>,/COMMACATEGORY 并/Cbb/1.322<br>频频/VH 低头/VA/1.230 作笔记/VA<br>。/PERIODCATEGORY 立法院/Nc/1.095<br>对/P 张俊雄/Nb/1.530 而言/Nd","TW"
"看法/Na/XIN_CMN_20001026_wpr/48248",0.152558657383388,-0.0715419233992999,"看法","XIN","2000","国/Nc 军校/Nc 交流/Nv 等/Cab<br>共同/D 关心/VK 的/DE 问题/Na/1.857<br>交换/VC/5.427 了/Di <b>看法/Na</b><br>,/COMMACATEGORY 并/Cbb<br>与/P 学校/Nc 的/DE 数千/Neu<br>名/Nf 学生/Na 见面/VA 。/PERIODCATEGORY","国/Nc 军校/Nc 交流/Nv 等/Cab<br>共同/D 关心/VK 的/DE 问题/Na/1.857<br>交换/VC/5.427 了/Di <b>看法/Na</b><br>,/COMMACATEGORY 并/Cbb<br>与/P 学校/Nc 的/DE 数千/Neu<br>名/Nf 学生/Na 见面/VA 。/PERIODCATEGORY","ML"
"见解/Na/CNA_CMN_20010114_wpr/47107",0.00491367313799725,0.00211163227829728,"见解","CNA","2001","去年/Nd 十一月/Nd 十日/Nd 为/P<br>停建/VC 核四/Nc/1.636 决策/Na/3.219<br>与/Caa/1.084 立法/Nv/2.109<br>院/Nc/1.573 <b>见解/Na</b><br>不同/Na/4.116 向/P 司法院/Nc/3.559<br>大法官/Na/2.861 会议/Na 提出/VC/3.087<br>「/PARENTHESISCATEGORY<br>行政权/Na 与/Caa/1.084 立法权/Na","去年/Nd 十一月/Nd 十日/Nd 为/P<br>停建/VC 核四/Nc/1.636 决策/Na/3.219<br>与/Caa/1.084 立法/Nv/2.109<br>院/Nc/1.573 <b>见解/Na</b><br>不同/Na/4.116 向/P 司法院/Nc/3.559<br>大法官/Na/2.861 会议/Na 提出/VC/3.087<br>「/PARENTHESISCATEGORY<br>行政权/Na 与/Caa/1.084 立法权/Na","TW"
