"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"治疗/Na/XIN_CMN_20010131_wpr/43981",-0.138705136904334,-0.0803101735899336,"治疗","XIN","2001","欧美/Nc 竞争/Na 对手/Na 之后/Ng<br>。/PERIODCATEGORY 奥地利/Nc<br>研究用/A/3.448 新型/Na/1.121<br>人造/A 血/Na/1.986 <b>治疗/Na</b><br>重伤员/Na/4.346 新华社/Nc 维也纳/Nc<br>1月/Nd 30日电/Na (/PARENTHESISCATEGORY<br>记者/Na 林川/Nb )/PARENTHESISCATEGORY<br>奥地利/Nc","欧美/Nc 竞争/Na 对手/Na 之后/Ng<br>。/PERIODCATEGORY 奥地利/Nc<br>研究用/A/3.448 新型/Na/1.121<br>人造/A 血/Na/1.986 <b>治疗/Na</b><br>重伤员/Na/4.346 新华社/Nc 维也纳/Nc<br>1月/Nd 30日电/Na (/PARENTHESISCATEGORY<br>记者/Na 林川/Nb )/PARENTHESISCATEGORY<br>奥地利/Nc","ML"
"药物/Na/XIN_CMN_20030605_wpr/79448",-0.0011374338962059,-0.0375852450932659,"药物","XIN","2003","非典/Na/2.313 的/DE 研究/Nv/2.280<br>、/PAUSECATEGORY 研制/Nv/4.026<br>并/D 生产/Na 防治/VC/2.443<br>非典/Na/2.313 的/DE <b>药物/Na</b><br>。/PERIODCATEGORY 俄/Nc<br>专家/Na 认为/VE ,/COMMACATEGORY<br>发生/Nv 非典/Na/2.313 疫情/Na<br>的/DE 东盟/Nc","非典/Na/2.313 的/DE 研究/Nv/2.280<br>、/PAUSECATEGORY 研制/Nv/4.026<br>并/D 生产/Na 防治/VC/2.443<br>非典/Na/2.313 的/DE <b>药物/Na</b><br>。/PERIODCATEGORY 俄/Nc<br>专家/Na 认为/VE ,/COMMACATEGORY<br>发生/Nv 非典/Na/2.313 疫情/Na<br>的/DE 东盟/Nc","ML"
"医药/Na/XIN_CMN_20030613_wpr/50404",0.110691778532416,0.00918306095193799,"医药","XIN","2003","今年/Nd 是/SHI 该/Nes 组织/Na<br>的/DE 轮值/Nv 主席国/Nc/1.697<br>。/PERIODCATEGORY (/PARENTHESISCATEGORY<br>中/Ncd/3.207 <b>医药/Na</b><br>./FW 传统/Na/2.706 与/Caa<br>现代/VH/2.536 )/PARENTHESISCATEGORY<br>上海/Nc/1.600 :/COLONCATEGORY<br>象/VG 种/Nf 蘑菇/Na/3.059","今年/Nd 是/SHI 该/Nes 组织/Na<br>的/DE 轮值/Nv 主席国/Nc/1.697<br>。/PERIODCATEGORY (/PARENTHESISCATEGORY<br>中/Ncd/3.207 <b>医药/Na</b><br>./FW 传统/Na/2.706 与/Caa<br>现代/VH/2.536 )/PARENTHESISCATEGORY<br>上海/Nc/1.600 :/COLONCATEGORY<br>象/VG 种/Nf 蘑菇/Na/3.059","ML"
"药品/Na/XIN_CMN_20030508_wpr/48157",0.0363077342854284,-0.0417521683119447,"药品","XIN","2003","合理/VH/1.237 选择/Na 药物/Na/1.626<br>,/COMMACATEGORY 严格/VH/1.874<br>按照/P/1.422 药品/Na/4.326<br>说明书/Na/5.225 使/VL 用/P<br><b>药品/Na</b> ,/COMMACATEGORY<br>并/Cbb 注意/VK 听取/VC 药学/Na<br>专业/Na 技术人员/Na 的/DE 意见/Na<br>。/PERIODCATEGORY","合理/VH/1.237 选择/Na 药物/Na/1.626<br>,/COMMACATEGORY 严格/VH/1.874<br>按照/P/1.422 药品/Na/4.326<br>说明书/Na/5.225 使/VL 用/P<br><b>药品/Na</b> ,/COMMACATEGORY<br>并/Cbb 注意/VK 听取/VC 药学/Na<br>专业/Na 技术人员/Na 的/DE 意见/Na<br>。/PERIODCATEGORY","ML"
"治疗/Na/XIN_CMN_20030602_wpr/15301",-0.148360981619147,-0.0490787761148256,"治疗","XIN","2003","情/Na 反覆/D ;/SEMICOLONCATEGORY<br>为/VG 此/Nep ,/COMMACATEGORY<br>科研/Na 、/PAUSECATEGORY<br>诊断/Nv/5.055 、/PAUSECATEGORY<br><b>治疗/Na</b> 、/PAUSECATEGORY<br>流行病学/Na/3.320 调查/Na 等/Cab<br>一/Neu 系列/Na 工作/Na 有/V_2<br>待/P 完成/VC","情/Na 反覆/D ;/SEMICOLONCATEGORY<br>为/VG 此/Nep ,/COMMACATEGORY<br>科研/Na 、/PAUSECATEGORY<br>诊断/Nv/5.055 、/PAUSECATEGORY<br><b>治疗/Na</b> 、/PAUSECATEGORY<br>流行病学/Na/3.320 调查/Na 等/Cab<br>一/Neu 系列/Na 工作/Na 有/V_2<br>待/P 完成/VC","ML"
"医药/Na/ZBN_CMN_20030424_wpr/8852",0.0375905460320657,0.163635730519234,"医药","ZBN","2003","医师/Na/1.925 ：/COLONCATEGORY<br>严重/VH 眩晕/VH 年轻人/Na 也/D<br>可能/D 头晕眼花/VH/6.493 。/PERIODCATEGORY<br>马光/Nb/7.437 <b>医药/Na</b><br>集团/Na/2.208 的/DE 张冀秋/Nb/6.898<br>医师/Na/1.925 说/VE ，/COMMACATEGORY<br>患有/VJ 眩晕/VH 的/DE ，/COMMACATEGORY","医师/Na/1.925 ：/COLONCATEGORY<br>严重/VH 眩晕/VH 年轻人/Na 也/D<br>可能/D 头晕眼花/VH/6.493 。/PERIODCATEGORY<br>马光/Nb/7.437 <b>医药/Na</b><br>集团/Na/2.208 的/DE 张冀秋/Nb/6.898<br>医师/Na/1.925 说/VE ，/COMMACATEGORY<br>患有/VJ 眩晕/VH 的/DE ，/COMMACATEGORY","SG"
"治疗/Na/CNA_CMN_20001003_wpr/42334",-0.0608728906170556,0.00730706523451381,"治疗","CNA","2000","。/PERIODCATEGORY 目前/Nd/1.068<br>仍/D 有/V_2 许多/Neqa 国家/Na<br>继续/VA 以/P 沙利窦迈/Nb/5.645<br>来/VA <b>治疗/Na</b> 某些/Neqa<br>疾病/Na/3.142 ,/COMMACATEGORY<br>最近/VH 美国/Na 并/D 批准/VE<br>以/P 沙利窦迈/Nb/5.645 治疗/Na/2.663","。/PERIODCATEGORY 目前/Nd/1.068<br>仍/D 有/V_2 许多/Neqa 国家/Na<br>继续/VA 以/P 沙利窦迈/Nb/5.645<br>来/VA <b>治疗/Na</b> 某些/Neqa<br>疾病/Na/3.142 ,/COMMACATEGORY<br>最近/VH 美国/Na 并/D 批准/VE<br>以/P 沙利窦迈/Nb/5.645 治疗/Na/2.663","TW"
"治疗/Na/CNA_CMN_20010131_wpr/31695",-0.0451902009851406,0.0558372781121939,"治疗","CNA","2001","国外/Nc 进口/VC 的/DE 鼠辈/Na<br>。/PERIODCATEGORY 在/P<br>长庚/Nb/3.398 医院/Nc/3.598<br>高雄/Nc 分院/Nc/3.432 <b>治疗/Na</b><br>的/DE 疑似/Nv/1.796 汉/Na/1.489<br>他/Nh 病毒/Na/1.738 病例/Na<br>|/FW 五/Neu 十五/Neu 岁/Nf","国外/Nc 进口/VC 的/DE 鼠辈/Na<br>。/PERIODCATEGORY 在/P<br>长庚/Nb/3.398 医院/Nc/3.598<br>高雄/Nc 分院/Nc/3.432 <b>治疗/Na</b><br>的/DE 疑似/Nv/1.796 汉/Na/1.489<br>他/Nh 病毒/Na/1.738 病例/Na<br>|/FW 五/Neu 十五/Neu 岁/Nf","TW"
"治疗/Na/XIN_CMN_20030503_wpr/67565",-0.0594041418415827,-0.0179113716424083,"治疗","XIN","2003","科研/Na 已/D 在/P 病原/Na/2.461<br>学/VC 、/PAUSECATEGORY<br>实验室/Nc/1.384 诊断/VC/4.021<br>和/Caa 临床/Na/4.132 <b>治疗/Na</b><br>等/Cab 方面/Na/1.055 取得/Nv<br>相当/VH 进展/Nv 。/PERIODCATEGORY<br>曾光/Nb 说/VE ,/COMMACATEGORY<br>在/P","科研/Na 已/D 在/P 病原/Na/2.461<br>学/VC 、/PAUSECATEGORY<br>实验室/Nc/1.384 诊断/VC/4.021<br>和/Caa 临床/Na/4.132 <b>治疗/Na</b><br>等/Cab 方面/Na/1.055 取得/Nv<br>相当/VH 进展/Nv 。/PERIODCATEGORY<br>曾光/Nb 说/VE ,/COMMACATEGORY<br>在/P","ML"
"治疗/Na/CNA_CMN_20010113_wpr/28474",-0.0353784298124194,0.0412164336939668,"治疗","CNA","2001","十二月/Nd 十一日/Nd 起/Ng 就/D<br>在/P 圣约翰/Nb/4.035 医院/Nc/3.598<br>接/VC/2.159 受/VJ/1.126<br>癌症/Na/3.886 <b>治疗/Na</b><br>。/PERIODCATEGORY 900113/Neu/1.958<br>萧美琴/Nb 宣佈/VE 参与/VC 民进党/Nb<br>侨选/A 立委/Na 初选/Na ︵/FW","十二月/Nd 十一日/Nd 起/Ng 就/D<br>在/P 圣约翰/Nb/4.035 医院/Nc/3.598<br>接/VC/2.159 受/VJ/1.126<br>癌症/Na/3.886 <b>治疗/Na</b><br>。/PERIODCATEGORY 900113/Neu/1.958<br>萧美琴/Nb 宣佈/VE 参与/VC 民进党/Nb<br>侨选/A 立委/Na 初选/Na ︵/FW","TW"
