"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"交易/Na/CNA_CMN_20010112_wpr/10834",-0.0370515936083726,0.107330538819458,"交易","CNA","2001","进货量/Na/3.914 一千四/Neu<br>百五十五/Neu 吨/Nf/1.501 ,/COMMACATEGORY<br>休市/VA/3.221 后/Ng 需求量/Na/3.551<br>大/VH ,/COMMACATEGORY<br><b>交易/Na</b> 略为/Dfa/3.558<br>好转/VH ,/COMMACATEGORY<br>各/Nes 菜种/Na/3.668 行情/Na/3.708<br>上涨/VH/1.221 与/Caa 持平/VH/2.582<br>居多/VI/1.375","进货量/Na/3.914 一千四/Neu<br>百五十五/Neu 吨/Nf/1.501 ,/COMMACATEGORY<br>休市/VA/3.221 后/Ng 需求量/Na/3.551<br>大/VH ,/COMMACATEGORY<br><b>交易/Na</b> 略为/Dfa/3.558<br>好转/VH ,/COMMACATEGORY<br>各/Nes 菜种/Na/3.668 行情/Na/3.708<br>上涨/VH/1.221 与/Caa 持平/VH/2.582<br>居多/VI/1.375","TW"
"生意/Na/ZBN_CMN_20030626_wpr/57944",0.0532924043241601,-0.0309177786343593,"生意","ZBN","2003","了/Di 花店/Nc/4.270 ，/COMMACATEGORY/1.073<br>学会/Nc 经营/VC/3.296 一/Neu<br>门/Nf/3.340 自己/VH 感兴趣/VI/2.108<br>的/DE <b>生意/Na</b> 。/PERIODCATEGORY<br>这/Nep 名/Nf 花店/Nc/4.270<br>老板娘/Na 是/SHI 现年/VJ 49/Neu<br>岁/Nf 的/DE","了/Di 花店/Nc/4.270 ，/COMMACATEGORY/1.073<br>学会/Nc 经营/VC/3.296 一/Neu<br>门/Nf/3.340 自己/VH 感兴趣/VI/2.108<br>的/DE <b>生意/Na</b> 。/PERIODCATEGORY<br>这/Nep 名/Nf 花店/Nc/4.270<br>老板娘/Na 是/SHI 现年/VJ 49/Neu<br>岁/Nf 的/DE","SG"
"买卖/Na/ZBN_CMN_20030430_wpr/22035",-0.0774388455882805,0.166645346911379,"买卖","ZBN","2003","卖空/VB 者/Na 自然/D 会/D 在/P<br>当天/Nd 补仓/Na/5.134 ，/COMMACATEGORY<br>因为/Cbb 其/Nep/1.009 <b>买卖/Na</b><br>价差/Na/3.085 已/D 经/P 很/Dfa<br>大/VH ，/COMMACATEGORY<br>足以/VL 取得/Nv 可观/VH 的/DE","卖空/VB 者/Na 自然/D 会/D 在/P<br>当天/Nd 补仓/Na/5.134 ，/COMMACATEGORY<br>因为/Cbb 其/Nep/1.009 <b>买卖/Na</b><br>价差/Na/3.085 已/D 经/P 很/Dfa<br>大/VH ，/COMMACATEGORY<br>足以/VL 取得/Nv 可观/VH 的/DE","SG"
"生意/Na/XIN_CMN_20001205_wpr/66778",0.403489305639915,0.245621722515527,"生意","XIN","2000","在/P 南京路/Nc 上/Ncd 的/DE<br>“/PARENTHESISCATEGORY<br>黄金/Na 地段/Nc ”/PARENTHESISCATEGORY<br>,/COMMACATEGORY 但是/Cbb<br><b>生意/Na</b> 却/D 冷冷清清/VH/3.627<br>。/PERIODCATEGORY 记者/Na<br>日前/Nd 来到/Nv 这/Nep 家/Nf<br>位于/VCL 上海/Nc","在/P 南京路/Nc 上/Ncd 的/DE<br>“/PARENTHESISCATEGORY<br>黄金/Na 地段/Nc ”/PARENTHESISCATEGORY<br>,/COMMACATEGORY 但是/Cbb<br><b>生意/Na</b> 却/D 冷冷清清/VH/3.627<br>。/PERIODCATEGORY 记者/Na<br>日前/Nd 来到/Nv 这/Nep 家/Nf<br>位于/VCL 上海/Nc","ML"
"交易/Na/XIN_CMN_20001029_wpr/22224",-0.079942527634985,0.0370222358030902,"交易","XIN","2000","部/Nf 集/Na ,/COMMACATEGORY<br>其中/Nep 国产/Na 剧目/Na 占/VJ/1.174<br>96/Neu %/Nf ,/COMMACATEGORY<br><b>交易/Na</b> 金额/Na/2.775<br>为/VG 4/Neu ./PERIODCATEGORY<br>1亿/Neu/1.331 元/Nf 人民币/Na<br>。/PERIODCATEGORY (/PARENTHESISCATEGORY<br>今日/Nd/1.356","部/Nf 集/Na ,/COMMACATEGORY<br>其中/Nep 国产/Na 剧目/Na 占/VJ/1.174<br>96/Neu %/Nf ,/COMMACATEGORY<br><b>交易/Na</b> 金额/Na/2.775<br>为/VG 4/Neu ./PERIODCATEGORY<br>1亿/Neu/1.331 元/Nf 人民币/Na<br>。/PERIODCATEGORY (/PARENTHESISCATEGORY<br>今日/Nd/1.356","ML"
"交易/Na/CNA_CMN_20001019_wpr/8356",-0.0238215325313044,0.0391252708105799,"交易","CNA","2000","成交/Nv/3.661 量达/Nb 4392万/Neu<br>股/Nf/2.939 ,/COMMACATEGORY<br>是/SHI 全/Nes/2.177 天/Nf/1.228<br>排名/Na/2.545 第十一/Neu/2.052<br><b>交易/Na</b> 最/Dfa 活络/VH/5.824<br>的/DE 个股/Na/4.607 ,/COMMACATEGORY<br>盘/Nf/2.240 后/Ng 交易/Na/3.122<br>再/D 上涨/VH/1.221","成交/Nv/3.661 量达/Nb 4392万/Neu<br>股/Nf/2.939 ,/COMMACATEGORY<br>是/SHI 全/Nes/2.177 天/Nf/1.228<br>排名/Na/2.545 第十一/Neu/2.052<br><b>交易/Na</b> 最/Dfa 活络/VH/5.824<br>的/DE 个股/Na/4.607 ,/COMMACATEGORY<br>盘/Nf/2.240 后/Ng 交易/Na/3.122<br>再/D 上涨/VH/1.221","TW"
"交易/Na/CNA_CMN_20001110_wpr/126359",-0.0713920829977712,-0.0899803135526519,"交易","CNA","2000","加盟/Nv 网站/Na/1.033 加盟/Nv<br>,/COMMACATEGORY 但是/Cbb<br>由于/Cbb 这/Nep 项/Nf 网路/Na/1.962<br>广告/Na <b>交易/Na</b> 性质/Na<br>与/Caa 他/Nh 事业/Na 不同/Na<br>,/COMMACATEGORY 同时/Nd<br>在/VCL 缺乏客/Na 观/Na","加盟/Nv 网站/Na/1.033 加盟/Nv<br>,/COMMACATEGORY 但是/Cbb<br>由于/Cbb 这/Nep 项/Nf 网路/Na/1.962<br>广告/Na <b>交易/Na</b> 性质/Na<br>与/Caa 他/Nh 事业/Na 不同/Na<br>,/COMMACATEGORY 同时/Nd<br>在/VCL 缺乏客/Na 观/Na","TW"
"交易/Na/CNA_CMN_20001218_wpr/20128",-0.0771071036579906,0.0420677206770206,"交易","CNA","2000","金额/Na/2.775 为/VG 六十四兆六千/Neu<br>尔/Nb 百九十九亿七千二百万/Neu 元/Nf<br>,/COMMACATEGORY 已/D 签/VC<br>约/Da <b>交易/Na</b> 债券/Na/3.267<br>自营商/Na/2.909 三十二/Neu<br>家/Nf 。/PERIODCATEGORY<br>今年度/Na 上柜/Nv/3.192 股票/Na/3.556<br>截至/P 十六/Neu","金额/Na/2.775 为/VG 六十四兆六千/Neu<br>尔/Nb 百九十九亿七千二百万/Neu 元/Nf<br>,/COMMACATEGORY 已/D 签/VC<br>约/Da <b>交易/Na</b> 债券/Na/3.267<br>自营商/Na/2.909 三十二/Neu<br>家/Nf 。/PERIODCATEGORY<br>今年度/Na 上柜/Nv/3.192 股票/Na/3.556<br>截至/P 十六/Neu","TW"
"交易/Na/XIN_CMN_20001008_wpr/69877",-0.0399655415591336,0.0648306592565845,"交易","XIN","2000","辽宁省/Nc 软件/Na 产/VC 业/Na<br>的/DE 对外/Na 窗口/Nc ;/SEMICOLONCATEGORY<br>加强/Nv 软件/Na <b>交易/Na</b><br>市场/Nc/2.468 建设/Na ,/COMMACATEGORY<br>以/P 沈阳/Nc 、/PAUSECATEGORY<br>大连/Nc 为/VG 重点/Na ,/COMMACATEGORY","辽宁省/Nc 软件/Na 产/VC 业/Na<br>的/DE 对外/Na 窗口/Nc ;/SEMICOLONCATEGORY<br>加强/Nv 软件/Na <b>交易/Na</b><br>市场/Nc/2.468 建设/Na ,/COMMACATEGORY<br>以/P 沈阳/Nc 、/PAUSECATEGORY<br>大连/Nc 为/VG 重点/Na ,/COMMACATEGORY","ML"
"交易/Na/CNA_CMN_20001215_wpr/12821",-0.0139054675611853,0.0796619005552415,"交易","CNA","2000",",/COMMACATEGORY 因/Cbb<br>天气/Na 好转/VH 预期/Na 外/Ncd<br>市/Nc 需求量/Na/3.551 增加/Nv/1.307<br>,/COMMACATEGORY <b>交易/Na</b><br>顺畅/VH/4.391 ,/COMMACATEGORY<br>价格/Na/1.631 上扬/Nv/2.882<br>的/DE 有/V_2 甜橙/Na 、/PAUSECATEGORY<br>柠檬/Na 、/PAUSECATEGORY",",/COMMACATEGORY 因/Cbb<br>天气/Na 好转/VH 预期/Na 外/Ncd<br>市/Nc 需求量/Na/3.551 增加/Nv/1.307<br>,/COMMACATEGORY <b>交易/Na</b><br>顺畅/VH/4.391 ,/COMMACATEGORY<br>价格/Na/1.631 上扬/Nv/2.882<br>的/DE 有/V_2 甜橙/Na 、/PAUSECATEGORY<br>柠檬/Na 、/PAUSECATEGORY","TW"
