"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"保险/Na/XIN_CMN_20030612_wpr/73075",-0.0381061750959274,-0.00122528396797868,"保险","XIN","2003","产险/Na/5.505 也/D 集中/VC<br>在/P 机动/VH 车辆/Na 保险/Na/4.562<br>、/PAUSECATEGORY/1.025<br>个人/Nh 住房/Na/2.140 <b>保险/Na</b><br>和/Caa 企业/Na/1.103 财产/Na/3.763<br>保险/Na/4.562 方面/Na 。/PERIODCATEGORY<br>广西/Nc 银邮/Na/7.028 代理/VC/3.559<br>产品/Na/1.886","产险/Na/5.505 也/D 集中/VC<br>在/P 机动/VH 车辆/Na 保险/Na/4.562<br>、/PAUSECATEGORY/1.025<br>个人/Nh 住房/Na/2.140 <b>保险/Na</b><br>和/Caa 企业/Na/1.103 财产/Na/3.763<br>保险/Na/4.562 方面/Na 。/PERIODCATEGORY<br>广西/Nc 银邮/Na/7.028 代理/VC/3.559<br>产品/Na/1.886","ML"
"保障/Na/XIN_CMN_20030920_wpr/24419",0.0354124903777454,-0.0527237713573972,"保障","XIN","2003","加重/VC 员工/Na/1.605 负担/Na<br>、/PAUSECATEGORY 变相/D<br>克扣/VC 员工/Na/1.605 工资/Na/2.361<br>、/PAUSECATEGORY 安全/Nv/3.929<br><b>保障/Na</b> 不/D 到/VC<br>位/Nf 等/Cab 侵害/VC 员工/Na/1.605<br>合法/VH/2.343 权益/Na/4.592<br>的/DE 现象/Na","加重/VC 员工/Na/1.605 负担/Na<br>、/PAUSECATEGORY 变相/D<br>克扣/VC 员工/Na/1.605 工资/Na/2.361<br>、/PAUSECATEGORY 安全/Nv/3.929<br><b>保障/Na</b> 不/D 到/VC<br>位/Nf 等/Cab 侵害/VC 员工/Na/1.605<br>合法/VH/2.343 权益/Na/4.592<br>的/DE 现象/Na","ML"
"保险/Na/CNA_CMN_20010112_wpr/56119",-0.0518926308607317,0.0117171768015169,"保险","CNA","2001","增加/VHC 四/Neu 家/Nf/2.016<br>准备/Nv 与/Caa 外资/Na/3.023<br>寿险/Na/4.594 合资/VA/2.739<br>的/DE 中资/Nb/3.411 <b>保险/Na</b><br>公司/Nc/3.381 ;/SEMICOLONCATEGORY<br>增批/VC/7.722 股份/Na/2.900<br>制/VC/1.313 保险/Na/4.562<br>公司/Nc/3.381 分支/Na/4.073<br>机构/Na/2.094 三/Neu","增加/VHC 四/Neu 家/Nf/2.016<br>准备/Nv 与/Caa 外资/Na/3.023<br>寿险/Na/4.594 合资/VA/2.739<br>的/DE 中资/Nb/3.411 <b>保险/Na</b><br>公司/Nc/3.381 ;/SEMICOLONCATEGORY<br>增批/VC/7.722 股份/Na/2.900<br>制/VC/1.313 保险/Na/4.562<br>公司/Nc/3.381 分支/Na/4.073<br>机构/Na/2.094 三/Neu","TW"
"保障/Na/XIN_CMN_20030413_wpr/33260",0.31621976826088,0.103447792774062,"保障","XIN","2003","时/Ng 地/DE 交换/Nv ,/COMMACATEGORY<br>以/P 支持/Nv 指挥员/Na/2.915<br>、/PAUSECATEGORY 战斗员/Na/5.385<br>和/Caa <b>保障/Na</b> 人员/Na<br>信息/Na 活动/Na 的/DE 整/VC<br>个/Nf 作战/Nv/2.244 多维/A<br>信息/Na 空间/Na","时/Ng 地/DE 交换/Nv ,/COMMACATEGORY<br>以/P 支持/Nv 指挥员/Na/2.915<br>、/PAUSECATEGORY 战斗员/Na/5.385<br>和/Caa <b>保障/Na</b> 人员/Na<br>信息/Na 活动/Na 的/DE 整/VC<br>个/Nf 作战/Nv/2.244 多维/A<br>信息/Na 空间/Na","ML"
"保险/Na/XIN_CMN_20030909_wpr/49827",-0.0243217005954302,0.00943964243255458,"保险","XIN","2003","保险/Na/4.562 公司/Nc/3.381<br>分支/Na/4.073 机构/Na/2.094<br>经营区/Nc/6.623 域/Nc/1.740<br>,/COMMACATEGORY 特别/VH<br>是/SHI 加大/VC/1.350 <b>保险/Na</b><br>中介/Na/4.229 机构/Na/2.094<br>参与/VC 市场/Nc/1.480 经营/VC/1.793<br>的/DE 力度/Na/1.241 后/Ng<br>,/COMMACATEGORY 监管/Nv/1.303","保险/Na/4.562 公司/Nc/3.381<br>分支/Na/4.073 机构/Na/2.094<br>经营区/Nc/6.623 域/Nc/1.740<br>,/COMMACATEGORY 特别/VH<br>是/SHI 加大/VC/1.350 <b>保险/Na</b><br>中介/Na/4.229 机构/Na/2.094<br>参与/VC 市场/Nc/1.480 经营/VC/1.793<br>的/DE 力度/Na/1.241 后/Ng<br>,/COMMACATEGORY 监管/Nv/1.303","ML"
"保险/Na/XIN_CMN_20001026_wpr/9884",-0.0471322901652862,0.000437995425867439,"保险","XIN","2000","公司/Nc/3.381 千/Neu/1.804<br>代/Na/1.489 田生/Nb/7.434<br>命/VF/1.844 保险/Na/4.562<br>公司/Nc/3.381 和/Caa 协荣/Nb/6.509<br>生命/Na/2.167 <b>保险/Na</b><br>公司/Nc/3.381 相继/D/1.885<br>宣布/VE 破产/VH/3.543 。/PERIODCATEGORY<br>那么/D ,/COMMACATEGORY<br>究/VC 竟/D 何/D/1.735","公司/Nc/3.381 千/Neu/1.804<br>代/Na/1.489 田生/Nb/7.434<br>命/VF/1.844 保险/Na/4.562<br>公司/Nc/3.381 和/Caa 协荣/Nb/6.509<br>生命/Na/2.167 <b>保险/Na</b><br>公司/Nc/3.381 相继/D/1.885<br>宣布/VE 破产/VH/3.543 。/PERIODCATEGORY<br>那么/D ,/COMMACATEGORY<br>究/VC 竟/D 何/D/1.735","ML"
"保险/Na/XIN_CMN_20001121_wpr/49323",-0.0322790097331987,-0.0342284383372414,"保险","XIN","2000",",/COMMACATEGORY 大力/D<br>开展/VC/1.344 计划/Na/1.104<br>生育/Nv/4.003 养老/Nv/6.344<br>保险/Na/4.562 和/P 其它/Neqa<br>系列/Na <b>保险/Na</b> ,/COMMACATEGORY<br>把/P 工作/Na 重心/Na 由/P 过去/VC<br>单纯/VH 控制/VC 人口数/Na 量/Na",",/COMMACATEGORY 大力/D<br>开展/VC/1.344 计划/Na/1.104<br>生育/Nv/4.003 养老/Nv/6.344<br>保险/Na/4.562 和/P 其它/Neqa<br>系列/Na <b>保险/Na</b> ,/COMMACATEGORY<br>把/P 工作/Na 重心/Na 由/P 过去/VC<br>单纯/VH 控制/VC 人口数/Na 量/Na","ML"
"保险/Na/XIN_CMN_20030422_wpr/59379",0.0091694070435884,-0.0145066620605821,"保险","XIN","2003","紧急/VH 通知/VC/1.102 》/PARENTHESISCATEGORY<br>要求/VF ,/COMMACATEGORY<br>对/P 已经/D 参加/VC/1.494<br>基本/Na/3.005 医疗/Na/4.617<br><b>保险/Na</b> 的/DE “/PARENTHESISCATEGORY<br>非典/Na ”/PARENTHESISCATEGORY<br>患者/Na ,/COMMACATEGORY<br>医保/Na/3.459 经办/VC/5.593<br>机构/Na/2.094 要/D","紧急/VH 通知/VC/1.102 》/PARENTHESISCATEGORY<br>要求/VF ,/COMMACATEGORY<br>对/P 已经/D 参加/VC/1.494<br>基本/Na/3.005 医疗/Na/4.617<br><b>保险/Na</b> 的/DE “/PARENTHESISCATEGORY<br>非典/Na ”/PARENTHESISCATEGORY<br>患者/Na ,/COMMACATEGORY<br>医保/Na/3.459 经办/VC/5.593<br>机构/Na/2.094 要/D","ML"
"保险/Na/XIN_CMN_20030731_wpr/7902",0.0448449399753298,-0.0408224476641222,"保险","XIN","2003","是/SHI :/COLONCATEGORY<br>依法/VH 请求/VF 国家赔偿/Na 的/DE<br>;/SEMICOLONCATEGORY 请求/Nv/1.642<br>给予/Nv/1.363 社会/Na/2.409<br><b>保险/Na</b> 待遇/Na/3.543<br>或者/Caa 最/Dfa 低/VH 生活/Na<br>保障/Na/3.051 待遇/Na/3.543<br>的/DE ;/SEMICOLONCATEGORY<br>请求/VF","是/SHI :/COLONCATEGORY<br>依法/VH 请求/VF 国家赔偿/Na 的/DE<br>;/SEMICOLONCATEGORY 请求/Nv/1.642<br>给予/Nv/1.363 社会/Na/2.409<br><b>保险/Na</b> 待遇/Na/3.543<br>或者/Caa 最/Dfa 低/VH 生活/Na<br>保障/Na/3.051 待遇/Na/3.543<br>的/DE ;/SEMICOLONCATEGORY<br>请求/VF","ML"
"保险/Na/XIN_CMN_20030415_wpr/61828",-0.117955797533498,-0.0890187716518549,"保险","XIN","2003","。/PERIODCATEGORY 吴定富/Nb/5.370<br>是/SHI 在/P 中国/Nc/1.516<br>首/Nes 届/Nf 企业/Na/1.103<br>年金/Na/5.098 与/Caa <b>保险/Na</b><br>发展/Na 论坛/Na 上/Ncd 作/VC<br>上述/Na 表示/VE 的/DE 。/PERIODCATEGORY<br>他/Nh 说/VE","。/PERIODCATEGORY 吴定富/Nb/5.370<br>是/SHI 在/P 中国/Nc/1.516<br>首/Nes 届/Nf 企业/Na/1.103<br>年金/Na/5.098 与/Caa <b>保险/Na</b><br>发展/Na 论坛/Na 上/Ncd 作/VC<br>上述/Na 表示/VE 的/DE 。/PERIODCATEGORY<br>他/Nh 说/VE","ML"
