"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"宣传/Na/XIN_CMN_20030501_wpr/75878",-0.105331407457277,-0.0163930811332642,"宣传","XIN","2003","防/VC/2.082 “/PARENTHESISCATEGORY<br>非典/Na/1.915 ”/PARENTHESISCATEGORY<br>具体/Nv 产品/Na/1.326 ,/COMMACATEGORY<br>美国/Nc 厂商/Na 正在/D <b>宣传/Na</b><br>的/DE 各/Nes 类/Nf 防/VC/2.082<br>“/PARENTHESISCATEGORY<br>非典/Na/1.915 ”/PARENTHESISCATEGORY<br>产品/Na/1.326 ,/COMMACATEGORY<br>几/Neu","防/VC/2.082 “/PARENTHESISCATEGORY<br>非典/Na/1.915 ”/PARENTHESISCATEGORY<br>具体/Nv 产品/Na/1.326 ,/COMMACATEGORY<br>美国/Nc 厂商/Na 正在/D <b>宣传/Na</b><br>的/DE 各/Nes 类/Nf 防/VC/2.082<br>“/PARENTHESISCATEGORY<br>非典/Na/1.915 ”/PARENTHESISCATEGORY<br>产品/Na/1.326 ,/COMMACATEGORY<br>几/Neu","ML"
"广告/Na/ZBN_CMN_20030725_wpr/17731",0.0991036992689465,-0.0271137504940106,"广告","ZBN","2003","。/PERIODCATEGORY ”/PARENTHESISCATEGORY<br>阿杜/Nb/2.735 在/P 中国/Na<br>所/D 拍/VC/4.894 的/DE 3/Neu<br>个/Nf <b>广告/Na</b> ，/COMMACATEGORY<br>一/Neu 个/Nf 是/SHI 洗发精/Na/6.322<br>广告/Na/4.130 。/PERIODCATEGORY<br>这/Nep 个/Nf 广告/Na/4.130","。/PERIODCATEGORY ”/PARENTHESISCATEGORY<br>阿杜/Nb/2.735 在/P 中国/Na<br>所/D 拍/VC/4.894 的/DE 3/Neu<br>个/Nf <b>广告/Na</b> ，/COMMACATEGORY<br>一/Neu 个/Nf 是/SHI 洗发精/Na/6.322<br>广告/Na/4.130 。/PERIODCATEGORY<br>这/Nep 个/Nf 广告/Na/4.130","SG"
"宣传/Na/CNA_CMN_20010106_wpr/4654",0.000957011609959057,0.0566469945518988,"宣传","CNA","2001","台湾/Nc 一千/Neu 个/Nf 小时/Na<br>世界/Nc 一万/Neu 个/Nf 奇/VH/1.449<br>蹟/b/3.906 街头/Nc/2.162<br><b>宣传/Na</b> 活动/Na/2.805<br>」/PARENTHESISCATEGORY<br>,/COMMACATEGORY 新光/Nc/2.547<br>摩天大楼/Na 一楼/Nc 广场/Nc 。/PERIODCATEGORY<br>--/DASHCATEGORY 十五时/Nd","台湾/Nc 一千/Neu 个/Nf 小时/Na<br>世界/Nc 一万/Neu 个/Nf 奇/VH/1.449<br>蹟/b/3.906 街头/Nc/2.162<br><b>宣传/Na</b> 活动/Na/2.805<br>」/PARENTHESISCATEGORY<br>,/COMMACATEGORY 新光/Nc/2.547<br>摩天大楼/Na 一楼/Nc 广场/Nc 。/PERIODCATEGORY<br>--/DASHCATEGORY 十五时/Nd","TW"
"广告/Na/ZBN_CMN_20001114_wpr/18126",0.214422105262839,0.183235439847842,"广告","ZBN","2000","很/Dfa 适合/VH 我/Nh 妻子/Na<br>，/COMMACATEGORY 于是/Cbb<br>我们/Nh 就/D 拨通/VC/3.614<br>了/Di <b>广告/Na</b> 上/Ncd/1.017<br>的/DE 电话/Na 。/PERIODCATEGORY<br>在/P 大概/Na 介绍/VC 了/Di<br>一下/Nd 工作/VA","很/Dfa 适合/VH 我/Nh 妻子/Na<br>，/COMMACATEGORY 于是/Cbb<br>我们/Nh 就/D 拨通/VC/3.614<br>了/Di <b>广告/Na</b> 上/Ncd/1.017<br>的/DE 电话/Na 。/PERIODCATEGORY<br>在/P 大概/Na 介绍/VC 了/Di<br>一下/Nd 工作/VA","SG"
"宣传/Na/XIN_CMN_20030904_wpr/65895",-0.0865964290889892,0.0560101772408508,"宣传","XIN","2003","、/PAUSECATEGORY 向/P/1.251<br>语言学/Na 校/Nc 提供/VC 警务/Na<br>服务/Na 以及/Cbb 在/P 学校/Nc<br><b>宣传/Na</b> 提高/VC 安全/Na<br>意识/Na/1.594 等/Cab 。/PERIODCATEGORY<br>此外/Cbb ,/COMMACATEGORY<br>新政府/Na 有/V_2 关/VC","、/PAUSECATEGORY 向/P/1.251<br>语言学/Na 校/Nc 提供/VC 警务/Na<br>服务/Na 以及/Cbb 在/P 学校/Nc<br><b>宣传/Na</b> 提高/VC 安全/Na<br>意识/Na/1.594 等/Cab 。/PERIODCATEGORY<br>此外/Cbb ,/COMMACATEGORY<br>新政府/Na 有/V_2 关/VC","ML"
"宣传/Na/XIN_CMN_20001023_wpr/61099",-0.085697329630486,0.00525997775436709,"宣传","XIN","2000","这/Nep 一世纪/Nd 顽症/Na 的/DE<br>有效/Nv 手段/Na/1.650 。/PERIODCATEGORY<br>社会/Na 各界/Na 广泛/VH/3.102<br><b>宣传/Na</b> 预防/VE/2.715<br>艾/Nb/2.228 滋病/Na/3.537<br>的/Na 知识/Na/3.782 。/PERIODCATEGORY<br>例如/P ,/COMMACATEGORY<br>除/P 每/Nes","这/Nep 一世纪/Nd 顽症/Na 的/DE<br>有效/Nv 手段/Na/1.650 。/PERIODCATEGORY<br>社会/Na 各界/Na 广泛/VH/3.102<br><b>宣传/Na</b> 预防/VE/2.715<br>艾/Nb/2.228 滋病/Na/3.537<br>的/Na 知识/Na/3.782 。/PERIODCATEGORY<br>例如/P ,/COMMACATEGORY<br>除/P 每/Nes","ML"
"宣传/Na/XIN_CMN_20001124_wpr/37608",-0.0796598548189737,0.0140542091364444,"宣传","XIN","2000","有效形/Na 式/Nf ,/COMMACATEGORY<br>开展/VC/2.812 广泛/VH/3.102<br>、/PAUSECATEGORY 深入/VH/2.405<br>、/PAUSECATEGORY 持久/VH/1.297<br>的/DE <b>宣传/Na</b> 教育/VC/3.633<br>,/COMMACATEGORY 使/VL<br>全体/Na 公民/Na 掌握/VC 科学/VH/1.521<br>的/DE 水/Na 知识/Na/3.782","有效形/Na 式/Nf ,/COMMACATEGORY<br>开展/VC/2.812 广泛/VH/3.102<br>、/PAUSECATEGORY 深入/VH/2.405<br>、/PAUSECATEGORY 持久/VH/1.297<br>的/DE <b>宣传/Na</b> 教育/VC/3.633<br>,/COMMACATEGORY 使/VL<br>全体/Na 公民/Na 掌握/VC 科学/VH/1.521<br>的/DE 水/Na 知识/Na/3.782","ML"
"宣传/Na/XIN_CMN_20030403_wpr/68231",-0.0786289129961137,0.0477967614876472,"宣传","XIN","2003",",/COMMACATEGORY 在/VCP<br>巴格达/Nc 听到/VE 剧烈/VH 爆炸声/Na<br>。/PERIODCATEGORY 李长春/Nb/4.364<br>强调/Nv/1.649 ,/COMMACATEGORY<br><b>宣传/Na</b> 思想/Na/3.184<br>工作/Na/2.315 要/D 贴近/VC/3.655<br>实际/VH 贴近/VC/3.655 生活/Na<br>贴近/VC/3.655 群众/Na/1.940<br>新华社/Nc",",/COMMACATEGORY 在/VCP<br>巴格达/Nc 听到/VE 剧烈/VH 爆炸声/Na<br>。/PERIODCATEGORY 李长春/Nb/4.364<br>强调/Nv/1.649 ,/COMMACATEGORY<br><b>宣传/Na</b> 思想/Na/3.184<br>工作/Na/2.315 要/D 贴近/VC/3.655<br>实际/VH 贴近/VC/3.655 生活/Na<br>贴近/VC/3.655 群众/Na/1.940<br>新华社/Nc","ML"
"宣传/Na/XIN_CMN_20030627_wpr/21826",-0.0450915112802729,0.0188540858559433,"宣传","XIN","2003","活动/Na/2.805 为/VG 契机/Na<br>,/COMMACATEGORY 深入/VH/2.405<br>做好/VC/2.086 思/VE/1.315<br>想/VE 教育/VC/3.633 和/Caa<br><b>宣传/Na</b> 发动/VC/1.123<br>工作/Na/2.315 ,/COMMACATEGORY<br>动员/Nv/2.649 社会/Na 各界/Na<br>特别/VH 是/SHI 广/VH/2.169<br>大政/Na/2.314","活动/Na/2.805 为/VG 契机/Na<br>,/COMMACATEGORY 深入/VH/2.405<br>做好/VC/2.086 思/VE/1.315<br>想/VE 教育/VC/3.633 和/Caa<br><b>宣传/Na</b> 发动/VC/1.123<br>工作/Na/2.315 ,/COMMACATEGORY<br>动员/Nv/2.649 社会/Na 各界/Na<br>特别/VH 是/SHI 广/VH/2.169<br>大政/Na/2.314","ML"
"宣传/Na/XIN_CMN_20010130_wpr/52986",-0.0789489055276819,0.0100628009023246,"宣传","XIN","2001","个体/Na 工商户/Na 逐/P 家/Nc<br>逐/P 户/Na/1.608 逐/P 档/Na/1.759<br>地/DE 进行/VC/1.511 <b>宣传/Na</b><br>推广/VC/2.957 和/Caa 登记/VC<br>征缴/VD/3.171 工作/Na/2.315<br>,/COMMACATEGORY 现场/Nc<br>办理/VC 参保/Na 手续/Na","个体/Na 工商户/Na 逐/P 家/Nc<br>逐/P 户/Na/1.608 逐/P 档/Na/1.759<br>地/DE 进行/VC/1.511 <b>宣传/Na</b><br>推广/VC/2.957 和/Caa 登记/VC<br>征缴/VD/3.171 工作/Na/2.315<br>,/COMMACATEGORY 现场/Nc<br>办理/VC 参保/Na 手续/Na","ML"
