"id","x","y","variant","corpus","year","text","lect"
"治疗/Na/XIN_CMN_20010131_wpr/43981",-0.138705136904334,-0.0803101735899336,"治疗","XIN","2001","欧美/Nc 竞争/Na 对手/Na 之后/Ng<br>。/PERIODCATEGORY 奥地利/Nc<br>研究用/A 新型/Na 人造/A 血/Na<br><b>治疗/Na</b> 重伤员/Na 新华社/Nc<br>维也纳/Nc 1月/Nd 30日电/Na<br>(/PARENTHESISCATEGORY<br>记者/Na 林川/Nb )/PARENTHESISCATEGORY<br>奥地利/Nc","ML"
"药物/Na/XIN_CMN_20030605_wpr/79448",-0.0011374338962059,-0.0375852450932659,"药物","XIN","2003","非典/Na 的/DE 研究/Nv 、/PAUSECATEGORY<br>研制/Nv 并/D 生产/Na 防治/VC<br>非典/Na 的/DE <b>药物/Na</b><br>。/PERIODCATEGORY 俄/Nc<br>专家/Na 认为/VE ,/COMMACATEGORY<br>发生/Nv 非典/Na 疫情/Na 的/DE<br>东盟/Nc","ML"
"医药/Na/XIN_CMN_20030613_wpr/50404",0.110691778532416,0.00918306095193799,"医药","XIN","2003","今年/Nd 是/SHI 该/Nes 组织/Na<br>的/DE 轮值/Nv 主席国/Nc 。/PERIODCATEGORY<br>(/PARENTHESISCATEGORY<br>中/Ncd <b>医药/Na</b> ./FW<br>传统/Na 与/Caa 现代/VH )/PARENTHESISCATEGORY<br>上海/Nc :/COLONCATEGORY<br>象/VG 种/Nf 蘑菇/Na","ML"
"药品/Na/XIN_CMN_20030508_wpr/48157",0.0363077342854284,-0.0417521683119447,"药品","XIN","2003","合理/VH 选择/Na 药物/Na ,/COMMACATEGORY<br>严格/VH 按照/P 药品/Na 说明书/Na<br>使/VL 用/P <b>药品/Na</b><br>,/COMMACATEGORY 并/Cbb<br>注意/VK 听取/VC 药学/Na 专业/Na<br>技术人员/Na 的/DE 意见/Na 。/PERIODCATEGORY","ML"
"治疗/Na/XIN_CMN_20030602_wpr/15301",-0.148360981619147,-0.0490787761148256,"治疗","XIN","2003","情/Na 反覆/D ;/SEMICOLONCATEGORY<br>为/VG 此/Nep ,/COMMACATEGORY<br>科研/Na 、/PAUSECATEGORY<br>诊断/Nv 、/PAUSECATEGORY<br><b>治疗/Na</b> 、/PAUSECATEGORY<br>流行病学/Na 调查/Na 等/Cab 一/Neu<br>系列/Na 工作/Na 有/V_2 待/P<br>完成/VC","ML"
"医药/Na/ZBN_CMN_20030424_wpr/8852",0.0375905460320657,0.163635730519234,"医药","ZBN","2003","医师/Na ：/COLONCATEGORY<br>严重/VH 眩晕/VH 年轻人/Na 也/D<br>可能/D 头晕眼花/VH 。/PERIODCATEGORY<br>马光/Nb <b>医药/Na</b> 集团/Na<br>的/DE 张冀秋/Nb 医师/Na 说/VE<br>，/COMMACATEGORY 患有/VJ<br>眩晕/VH 的/DE ，/COMMACATEGORY","SG"
"治疗/Na/CNA_CMN_20001003_wpr/42334",-0.0608728906170556,0.00730706523451381,"治疗","CNA","2000","。/PERIODCATEGORY 目前/Nd<br>仍/D 有/V_2 许多/Neqa 国家/Na<br>继续/VA 以/P 沙利窦迈/Nb 来/VA<br><b>治疗/Na</b> 某些/Neqa<br>疾病/Na ,/COMMACATEGORY<br>最近/VH 美国/Na 并/D 批准/VE<br>以/P 沙利窦迈/Nb 治疗/Na","TW"
"治疗/Na/CNA_CMN_20010131_wpr/31695",-0.0451902009851406,0.0558372781121939,"治疗","CNA","2001","国外/Nc 进口/VC 的/DE 鼠辈/Na<br>。/PERIODCATEGORY 在/P<br>长庚/Nb 医院/Nc 高雄/Nc 分院/Nc<br><b>治疗/Na</b> 的/DE 疑似/Nv<br>汉/Na 他/Nh 病毒/Na 病例/Na<br>|/FW 五/Neu 十五/Neu 岁/Nf","TW"
"治疗/Na/XIN_CMN_20030503_wpr/67565",-0.0594041418415827,-0.0179113716424083,"治疗","XIN","2003","科研/Na 已/D 在/P 病原/Na 学/VC<br>、/PAUSECATEGORY 实验室/Nc<br>诊断/VC 和/Caa 临床/Na <b>治疗/Na</b><br>等/Cab 方面/Na 取得/Nv 相当/VH<br>进展/Nv 。/PERIODCATEGORY<br>曾光/Nb 说/VE ,/COMMACATEGORY<br>在/P","ML"
"治疗/Na/CNA_CMN_20010113_wpr/28474",-0.0353784298124194,0.0412164336939668,"治疗","CNA","2001","十二月/Nd 十一日/Nd 起/Ng 就/D<br>在/P 圣约翰/Nb 医院/Nc 接/VC<br>受/VJ 癌症/Na <b>治疗/Na</b><br>。/PERIODCATEGORY 900113/Neu<br>萧美琴/Nb 宣佈/VE 参与/VC 民进党/Nb<br>侨选/A 立委/Na 初选/Na ︵/FW","TW"
